placeId,sourceNodeId,occurrenceId,placeName,pleiadesId,pleiadesName,latitude,longitude,featureType,document,chapter,office,unit,sourceLine,matchType,confidence,contextStatus,gisProvince,expectedProvince,hardProvince,softProvince,region
OCC000552,,OCC000552,Melitena,629040,Melitena,38.34767,38.314627,unknown,Oriens,Dux Armeniae,Praefectus,legionis duodecimae fulminatae,1142,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,CAPPADOCIA,Armeniae,,Armeniae,
OCC000553,,OCC000553,Trapezunta,857359,Trapezunt,41.002662,39.718172,unknown,Oriens,Dux Armeniae,Praefectus,legionis primae Ponticae,1144,CONTEXT_FUZZY,confirmed,HARD_MATCH,PONTUS POLEMONIACUS,Ponto,Ponto,Armeniae,
OCC000557,,OCC000557,Chiaca,629008,Chiaca,38.684258,38.39808,unknown,Oriens,Dux Armeniae,,Ala prima Augusta Colonorum,1149,EXACT_NO_CONTEXT,confirmed,SOFT_NEAR_MISMATCH,,Armeniae,,Armeniae,
OCC000558,,OCC000558,Dascusa,628963,Dascusa,38.941935,38.715521,unknown,Oriens,Dux Armeniae,,Ala Auriana,1150,EXACT_NO_CONTEXT,confirmed,SOFT_NEAR_MISMATCH,,Armeniae,,Armeniae,
OCC000561,,OCC000561,Metita,874603,Metita,38.161074,39.14419,unknown,Oriens,Dux Armeniae,,Cohors tertia Ulpia miliaria Petraeorum,1155,EXACT_NO_CONTEXT,confirmed,SOFT_UNVERIFIED,,Armeniae,,Armeniae,
OCC000562,,OCC000562,Analiba,628922,Analiba,39.528217,38.582014,unknown,Oriens,Dux Armeniae,,Cohors quarta Raetorum,1156,CONTEXT_EXACT,confirmed,SOFT_MATCH,ARMENIA MINOR,Armeniae,,Armeniae,
OCC000565,,OCC000565,Chaszanenica,857137,Chaszanenica,40.761648,39.598493,unknown,Oriens,Dux Armeniae,,Ala prima Iovia felix,1159,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,PONTUS POLEMONIACUS,Armeniae,,Armeniae,
OCC000566,,OCC000566,Pithiae,857283,Pithiae,43.162916,40.334472,unknown,Oriens,Dux Armeniae,,Ala prima felix Theodosiana,1160,EXACT_NO_CONTEXT,confirmed,SOFT_UNVERIFIED,,Armeniae,,Armeniae,
OCC000568,,OCC000568,Ysiporto,857291,Ysiporto,40.942435,40.039388,unknown,Oriens,Dux Armeniae,,Cohors Apuleia civium Romanorum,1162,EXACT_NO_CONTEXT,confirmed,SOFT_NEAR_MISMATCH,,Armeniae,,Armeniae,
OCC000571,,OCC000571,Ziganne,857385,Ziganne,42.631325,41.504797,unknown,Oriens,Dux Armeniae,,Cohors secunda Valentiana,1165,EXACT_NO_CONTEXT,confirmed,SOFT_UNVERIFIED,,Armeniae,,Armeniae,
OCC000574,,OCC000574,Capidaua,216748,Capidava,44.493688,28.090266,unknown,Oriens,Dux Scythiae,,Cuneus equitum Solensium,1180,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000577,,OCC000577,Arubio,216712,Arubium,45.253041,28.137099,unknown,Oriens,Dux Scythiae,,Cuneus equitum catafractariorum,1183,CONTEXT_EXACT,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000579,,OCC000579,Talamonio,217007,Thalamonium,45.149867,28.916885,unknown,Oriens,Dux Scythiae,,Cuneus equitum Arcadum,1185,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000580,,OCC000580,Flaviana,216811,Flaviana,44.24818,27.948318,unknown,Oriens,Dux Scythiae,,Milites navclarii,1187,CONTEXT_EXACT,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000581,,OCC000581,Axiupoli,216722,Axiopolis,44.316703,28.016871,unknown,Oriens,Dux Scythiae,,Milites superventores,1188,,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000585,,OCC000585,Nouioduro,216900,Noviodunum,45.270526,28.491915,settlement,Oriens,Dux Scythiae,,Milites primi Constantini,1192,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000586,,OCC000586,Salsouia,226748,Salsovia,45.066464,29.123993,unknown,Oriens,Dux Scythiae,,Milites quinti Constantini,1193,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000587,,OCC000587,Gratiana,226611,Gratiana,45.036639,29.161736,unknown,Oriens,Dux Scythiae,,Milites primi Gratianenses,1194,CONTEXT_EXACT,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000589,,OCC000589,Axiupoli,216722,Axiopolis,44.316703,28.016871,unknown,Oriens,Dux Scythiae,Praefectus,ripae legionis secundae Herculiae cohortis quintae pedaturae inferioris,1197,,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000591,,OCC000591,Nouioduno,216900,Noviodunum,45.270526,28.491915,settlement,Oriens,Dux Scythiae,Praefectus,legionis primae Ioviae,1199,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000592,,OCC000592,Nouioduno,216900,Noviodunum,45.270526,28.491915,settlement,Oriens,Dux Scythiae,Praefectus,ripae legionis primae Ioviae cohortis quintae pedaturae superioris,1200,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
OCC000596,,OCC000596,Securisca,216978,Securisca,43.702592,24.834372,unknown,Oriens,Dux Moesiae secundae,,Cuneus equitum scutariorum,1216,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,moesiae secundae,,moesiae secundae,
OCC000597,,OCC000597,Dimo,216790,Dimum,43.64822,25.128306,unknown,Oriens,Dux Moesiae secundae,,Cuneus equitum Solensium,1217,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,moesiae secundae,,moesiae secundae,
OCC000599,,OCC000599,Sexagintaprista,216982,Sexaginta Prista,43.849388,25.954117,unknown,Oriens,Dux Moesiae secundae,,Cuneus equitum armigerorum,1219,CONTEXT_FUZZY,confirmed,SOFT_MATCH,MOESIA INFERIOR,moesiae secundae,,moesiae secundae,
OCC000600,,OCC000600,Tegra,217003,Tegra,43.920738,26.082325,unknown,Oriens,Dux Moesiae secundae,,Cuneus equitum secundorum armigerorum,1220,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,moesiae secundae,,moesiae secundae,
OCC000601,,OCC000601,Appiaria,216707,Appiaria,43.987675,26.245621,unknown,Oriens,Dux Moesiae secundae,,Cuneus equitum scutariorum,1221,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,moesiae secundae,,moesiae secundae,
OCC000604,,OCC000604,Trimammio,217023,Trimammium,43.708048,25.831077,unknown,Oriens,Dux Moesiae secundae,,Milites Constantini,1225,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000606,,OCC000606,Appiaria,216707,Appiaria,43.987675,26.245621,unknown,Oriens,Dux Moesiae secundae,,Milites tertii navclarii,1227,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000607,,OCC000607,Transmariscae,217021,Transmarisca,44.044753,26.614532,unknown,Oriens,Dux Moesiae secundae,,Milites Novenses,1228,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000608,,OCC000608,Candidiana,216896,Candidiana,44.063431,26.848302,unknown,Oriens,Dux Moesiae secundae,,Milites primi Moesiaci,1229,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000610,,OCC000610,Durostoro,216800,Durostorum,44.117033,27.260732,unknown,Oriens,Dux Moesiae secundae,,Milites quarti Constantiani,1231,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000612,,OCC000612,Altino,216700,Altinum,44.188552,27.699403,fort,Oriens,Dux Moesiae secundae,,Milites navclarii Altinenses,1233,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000613,,OCC000613,Nouas,216899,Novae,43.60103,25.395644,unknown,Oriens,Dux Moesiae secundae,Praefectus,legionis primae Italicae,1235,CONTEXT_FUZZY,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000614,,OCC000614,Nouas,216899,Novae,43.60103,25.395644,unknown,Oriens,Dux Moesiae secundae,Praefectus,ripae legionis primae Italicae cohortis quintae pedaturae superioris,1236,CONTEXT_FUZZY,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000615,,OCC000615,Sexagintaprista,216982,Sexaginta Prista,43.849388,25.954117,unknown,Oriens,Dux Moesiae secundae,Praefectus,ripae legionis primae Italicae cohortis quintae pedaturae inferioris,1237,CONTEXT_FUZZY,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000616,,OCC000616,Durostoro,216800,Durostorum,44.117033,27.260732,unknown,Oriens,Dux Moesiae secundae,Praefectus,legionis undecimae Claudiae,1238,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000617,,OCC000617,Transmariscae,217021,Transmarisca,44.044753,26.614532,unknown,Oriens,Dux Moesiae secundae,Praefectus,ripae legionis undecimae Claudiae cohortis quintae pedaturae superioris,1239,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000618,,OCC000618,Transmariscae,217021,Transmarisca,44.044753,26.614532,unknown,Oriens,Dux Moesiae secundae,Praefectus,ripae legionis undecimae Claudiae cohortis quintae pedaturae inferioris,1240,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA INFERIOR,Moesiae secundae,,Moesiae secundae,
OCC000621,,OCC000621,sub Radice - Viamata,217040,Viamata,42.492859,24.843007,unknown,Oriens,Dux Moesiae secundae,,Cohors prima Aureliana,1253,CONTEXT_EXACT,confirmed,HARD_MATCH,THRACIA,Thracia,Thracia,Moesiae secundae,
OCC000623,,OCC000623,Pinco,207345,Pincus,44.760588,21.510941,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum Constantacorum,1260,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000624,,OCC000624,Flaviana,216811,Flaviana,44.24818,27.948318,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum promotorum,1261,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,SCYTHIA,Moesiae primae,,Moesiae primae,
OCC000625,,OCC000625,Tricornio,207515,Tricornium,44.733229,20.649959,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum sagittariorum,1262,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000627,,OCC000627,Viminacio,207549,Viminacium,44.716471,21.166605,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum promotorum,1264,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000628,,OCC000628,Laedenatae,207237,Lederata,44.813432,21.334266,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum sagittariorum,1265,,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000629,,OCC000629,Pinco,207345,Pincus,44.760588,21.510941,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum Dalmatarum,1266,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000630,,OCC000630,Cuppis,207060,Cuppae,44.651063,21.638303,unknown,Oriens,Dux Moesiae primae,,Cuneus equtum Dalmatarum,1267,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000632,,OCC000632,Tricornio,207515,Tricornium,44.733229,20.649959,unknown,Oriens,Dux Moesiae primae,,Auxiliares Tricornienses,1270,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000633,,OCC000633,Ad Novas,207310,Novae,44.620434,21.888533,unknown,Oriens,Dux Moesiae primae,,Auxiliares Novenses,1271,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000635,,OCC000635,Cuppis,207060,Cuppae,44.651063,21.638303,unknown,Oriens,Dux Moesiae primae,,Auxilium Cuppense,1273,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000636,,OCC000636,Gratiana,226611,Gratiana,45.036639,29.161736,unknown,Oriens,Dux Moesiae primae,,Auxilium Gratianense,1274,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,SCYTHIA,Moesiae primae,,Moesiae primae,
OCC000637,,OCC000637,Taliata,207485,Taliata,44.443587,22.144349,unknown,Oriens,Dux Moesiae primae,,Auxilium Taliatense,1275,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,DACIA RIPENSIS,Moesiae primae,,Moesiae primae,
OCC000638,,OCC000638,Tricornio,207515,Tricornium,44.733229,20.649959,unknown,Oriens,Dux Moesiae primae,,Auxilium Aureomontanum,1276,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000639,,OCC000639,Singiduno,207443,Singidunum,44.802382,20.465593,unknown,Oriens,Dux Moesiae primae,Praefectus,legionis quartae Flaviae,1278,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000640,,OCC000640,Cuppis,207060,Cuppae,44.651063,21.638303,unknown,Oriens,Dux Moesiae primae,Praefectus,legionis septimae Claudiae,1279,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000641,,OCC000641,contra Margum in castris Augustoflavianensibus,207267,Margum,44.69123,21.061748,unknown,Oriens,Dux Moesiae primae,Praefectus,militum,1280,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000642,,OCC000642,Novis,207310,Novae,44.620434,21.888533,unknown,Oriens,Dux Moesiae primae,Praefectus,militum exploratorum,1281,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000643,,OCC000643,Taliatae,207485,Taliata,44.443587,22.144349,unknown,Oriens,Dux Moesiae primae,Praefectus,militum exploratorum,1282,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,DACIA RIPENSIS,Moesiae primae,,Moesiae primae,
OCC000644,,OCC000644,Laedemata,207237,Lederata,44.813432,21.334266,unknown,Oriens,Dux Moesiae primae,Praefectus,militum Vincentiensium,1283,,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000645,,OCC000645,Zmirnae,550893,Zmyrna,38.41905,27.1383,settlement,Oriens,Dux Moesiae primae,Praefectus,militum exploratorum,1284,FUZZY_NO_CONTEXT,confirmed,SOFT_MISMATCH,ASIA,Moesiae primae,,Moesiae primae,
OCC000646,,OCC000646,Viminacio,207549,Viminacium,44.716471,21.166605,unknown,Oriens,Dux Moesiae primae,Praefectus,classis Histricae,1285,CONTEXT_EXACT,confirmed,SOFT_MATCH,MOESIA SUPERIOR,Moesiae primae,,Moesiae primae,
OCC000649,,OCC000649,Bononia,206975,Bononia,43.993221,22.8759,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum Dalmatarum Fortensium,1299,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
OCC000650,,OCC000650,Dortico,207093,Dorticum,44.19265,22.736228,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum Dalmatarum Divitensium,1300,CONTEXT_EXACT,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000651,,OCC000651,Cebro,207020,Cebrus,43.800646,23.531732,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum scutariorum,1301,CONTEXT_EXACT,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000652,,OCC000652,Drobeta,207100,Drobeta,44.635584,22.660366,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum Dalmatarum Divitensium,1302,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
OCC000653,,OCC000653,Augustae,216719,Augustae,43.728324,23.814316,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum Dalmatarum,1303,CONTEXT_EXACT,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000655,,OCC000655,Almo,206909,Almus,43.825619,23.237545,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum stablesianorum,1305,CONTEXT_EXACT,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000656,,OCC000656,Aegetae,207107,Egeta,44.469116,22.445309,unknown,Oriens,Dux Daciae ripensis,,Cuneus equitum scutariorum,1306,CONTEXT_NEAR_FUZZY,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
OCC000659,,OCC000659,Drobeta,207100,Drobeta,44.635584,22.660366,unknown,Oriens,Dux Daciae ripensis,,Auxilium primorum Daciscorum,1310,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
OCC000663,,OCC000663,Burgo Zono,138249,Burgus,45.039335,-0.559844,unknown,Oriens,Dux Daciae ripensis,,Auxilium secundorum Daciscorum,1314,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,AQUITANIA II,Daciae ripensis,,Daciae ripensis,
OCC000664,,OCC000664,Transdiernis,207508,Transdierna,44.662795,22.404513,unknown,Oriens,Dux Daciae ripensis,Praefectus,militum exploratorum,1315,CONTEXT_FUZZY,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000666,,OCC000666,Cebro,207020,Cebrus,43.800646,23.531732,unknown,Oriens,Dux Daciae ripensis,Praefectus,legionis quintae Macedonicae,1318,CONTEXT_EXACT,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000668,,OCC000668,Aegeta,207107,Egeta,44.469116,22.445309,unknown,Oriens,Dux Daciae ripensis,Praefectus,legionis tertiaedecimae geminae,1320,CONTEXT_NEAR_FUZZY,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
OCC000670,,OCC000670,Burgo Novo,138249,Burgus,45.039335,-0.559844,unknown,Oriens,Dux Daciae ripensis,Praefectus,legionis tertiaedecimae geminae,1322,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,AQUITANIA II,Daciae ripensis,,Daciae ripensis,
OCC000672,,OCC000672,Ratiaria,207376,Ratiaria,43.809753,22.919689,unknown,Oriens,Dux Daciae ripensis,Praefectus,legionis tertiaedecimae geminae,1324,CONTEXT_EXACT,confirmed,SOFT_MATCH,DACIA RIPENSIS,Daciae ripensis,,Daciae ripensis,
OCC000675,,OCC000675,Aegetae,207107,Egeta,44.469116,22.445309,unknown,Oriens,Dux Daciae ripensis,Praefectus,classis Histricae,1328,CONTEXT_NEAR_FUZZY,confirmed,SOFT_NEAR_MATCH,,Daciae ripensis,,Daciae ripensis,
