occurrenceId,document,chapter,sourceLine,placeName,placeSource,office,unit,declaredProvince,explicitProvince,hardProvince,softProvince,expectedProvince,region,contextText,pleiadesId,pleiadesName,candidate,rule,tier,latitude,longitude,featureType,gisProvince,geojsonId,nearestProvince,nearestGeojsonId,nearestKm,nameSimilarity,contextStatus,contextScore,matchType,similarity
OCC000311,Occidentis,Dux Britanniarum,1505,Alione,tail,Tribunus,cohortis tertiae Neruiorum,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Item per lineam Valli,89097,Alione,Alione,original,0,54.720887,-3.49391,unknown,BRITANNIAE I AND II,96,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000313,Occidentis,Dux Britanniarum,1507,Olenaco,tail,Praefectus,alae primae Herculeae,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Item per lineam Valli,89260,Olenacum,Olenacum,original_case,0,53.9409021261,-2.11595049214,unknown,BRITANNIAE I AND II,96,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000314,Occidentis,Dux Britanniarum,1508,Virosido,tail,Tribunus,cohortis sextae Neruiorum,Britanniarum,,,Britanniarum,Britanniarum,,Dux Britanniarum / Dux Britanniarum / Item per lineam Valli,89317,Virosidum,Virosidum,original_case,0,54.3068751237,-2.09791134362,fort,BRITANNIAE I AND II,96,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000320,Occidentis,Dux Mogontiacensis,1527,Vangiones,tail,Praefectus,militum secundae Flaviae,Mogonticensis,,,Mogonticensis,Mogonticensis,,Dux Mogontiacensis / Dux Mogontiacensis / Sub dispositione viri spectabilis ducis Mogonticensis,109410,Vangiones,Vangiones,original,0,49.9937962862,8.26684591801,unknown,GERMANIA I,93,,,,1.0,NO_CONTEXT,0.000,EXACT_NO_CONTEXT,1.000
OCC000321,Occidentis,Dux Mogontiacensis,1528,Mogontiaco,tail,Praefectus,militum armigerorum,Mogonticensis,,,Mogonticensis,Mogonticensis,,Dux Mogontiacensis / Dux Mogontiacensis / Sub dispositione viri spectabilis ducis Mogonticensis,109169,Mogontiacum,Mogontiacum,original_case,0,49.993005,8.278026,unknown,GERMANIA I,93,,,,1.0,NO_CONTEXT,0.000,EXACT_NO_CONTEXT,1.000
OCC000322,Occidentis,Dux Mogontiacensis,1529,Bingio,tail,Praefectus,militum Bingensium,Mogonticensis,,,Mogonticensis,Mogonticensis,,Dux Mogontiacensis / Dux Mogontiacensis / Sub dispositione viri spectabilis ducis Mogonticensis,108809,Bingium,Bingium,original_case,0,49.968995,7.895659,unknown,GERMANIA I,93,,,,1.0,NO_CONTEXT,0.000,EXACT_NO_CONTEXT,1.000
OCC000323,Occidentis,Dux Mogontiacensis,1530,Bodobrica,tail,Praefectus,militum balistariorum,Mogonticensis,,,Mogonticensis,Mogonticensis,,Dux Mogontiacensis / Dux Mogontiacensis / Sub dispositione viri spectabilis ducis Mogonticensis,108817,Bodobrica,Bodobrica,original,0,50.230984,7.591936,unknown,GERMANIA I,93,,,,1.0,NO_CONTEXT,0.000,EXACT_NO_CONTEXT,1.000
OCC000326,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1547,Aquileiae,tail,Praefectus,classis Venetum,Venetia inferiore,,Venetia inferiore,,Venetia inferiore,ITALIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Italia / In provincia Venetia inferiore,187290,Aquileia,Aquileia,original_case,0,45.768259,13.364601,unknown,VENETIA ET HISTRIA,80,,,,1.0,REGION_MATCH,1.000,REGION_EXACT,1.000
OCC000327,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1549,Ravennae,tail,Praefectus,militum iuniorum Italicorum,Flaminia,,Flaminia,,Flaminia,ITALIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Italia / In provincia Flaminia,393480,Ravenna,Ravenna,original_case,0,44.415718,12.196604,unknown,AEMILIA ET LIGURIA,77,,,,1.0,HARD_MISMATCH,0.500,CONTEXT_CONFLICT_EXACT,1.000
OCC000328,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1550,Ravennae,tail,Praefectus,classis Ravennatium cum curis eiusdem civitatis,Flaminia,,Flaminia,,Flaminia,ITALIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Italia / In provincia Flaminia,393480,Ravenna,Ravenna,original_case,0,44.415718,12.196604,unknown,AEMILIA ET LIGURIA,77,,,,1.0,HARD_MISMATCH,0.500,CONTEXT_CONFLICT_EXACT,1.000
OCC000329,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1552,Como,tail,Praefectus,classis Comensis cum curis eiusdem civitatis,Liguria,,Liguria,,Liguria,ITALIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Italia / In provincia Liguria,383627,Como,Como,original,0,45.81192,9.085784,unknown,AEMILIA ET LIGURIA,77,,,,1.0,HARD_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000330,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1554,Miseno,tail,Praefectus,classis Misenatium,Campania,,Campania,,Campania,ITALIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Italia / In provincia Campania,432941,Misenum,Misenum,original_case,0,40.786279,14.084884,unknown,,,CAMPANIA,35,3.67,1.0,HARD_NEAR_MATCH,1.000,CONTEXT_NEAR_EXACT,1.000
OCC000331,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1557,Viennae,tail,Praefectus,classis fluminis Rhodani,Riparensi,,Riparensi,,Riparensi,GALLIAE,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Gallia / In provincia Riparensi,128537,Vienna,Vienna,original_case,0,48.211345,16.373946,unknown,NORICUM RIPENSE,89,,,,1.0,REGION_MISMATCH,0.000,EXACT_NO_CONTEXT,1.000
OCC000333,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1558,Ebruduni Sapaudiae,tail,Praefectus,classis barcariorum,Riparensi,,Riparensi,,Riparensi,GALLIAE,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Gallia / In provincia Riparensi,167750,Ebrudunum,Ebrudunum,first_word_case,1,44.565627,6.496364,unknown,ALPES MARITIMAE,62,,,,1.0,REGION_MATCH,1.000,REGION_EXACT,1.000
OCC000334,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1559,Massiliae Graecorum,tail,Praefectus,militum musculariorum,Riparensi,,Riparensi,,Riparensi,GALLIAE,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Gallia / In provincia Riparensi,148127,Massilia,Massilia,first_word_case,1,43.296854,5.382499,unknown,VIENNENSIS,78,,,,1.0,REGION_MATCH,1.000,REGION_EXACT,1.000
OCC000336,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1562,Lapurdo,tail,Tribunus,cohortis Noevempopulanae,Novempopulana,,Novempopulana,,Novempopulana,GALLIAE,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / In Gallia / In provincia Novempopulana,246461,Lapurdum,Lapurdum,original_case,0,43.492723,-1.474944,unknown,NOVEM POPULI,66,,,,1.0,REGION_MATCH,1.000,REGION_EXACT,1.000
OCC000340,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1570,Paetaonio,tail,Tribunus,cohortis secundae Flaviae Pacatianae,Callaecia,,Callaecia,,Callaecia,HISPANIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Hispaniae / In provincia Callaecia,236598,Petavonium,Paetaonium,original_case,0,42.0898132,-5.9981701,fort,GALLAECIA,69,,,,0.9,HARD_MATCH,1.000,CONTEXT_FUZZY,0.900
OCC000341,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1571,ad cohortem Gallicam,tail,Tribunus,cohortis secundae Gallicae,Callaecia,,Callaecia,,Callaecia,HISPANIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Hispaniae / In provincia Callaecia,240849,Ad Cohortem Gallicam,ad cohortem Gallicam,original,0,,,unknown,,,,,,1.0,HARD_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000342,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1572,Luco,tail,Tribunus,cohortis Lucensis,Callaecia,,Callaecia,,Callaecia,HISPANIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Hispaniae / In provincia Callaecia,446262,Lucos,Lucos,original_case,0,,,unknown,,,,,,1.0,HARD_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000344,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1573,Iuliobriga,alternate,Tribunus,cohortis Celtiberae,Callaecia,,Callaecia,,Callaecia,HISPANIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Hispaniae / In provincia Callaecia,236493,Iuliobriga,Iuliobriga,original,0,42.985111,-4.113918,unknown,TARRACONENSIS,61,,,,1.0,HARD_MISMATCH,0.231,CONTEXT_CONFLICT_EXACT,1.000
OCC000345,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1575,Veleia,tail,Tribunus,cohortis primae Gallicae,Tarraconensi,,Tarraconensi,,Tarraconensi,HISPANIA,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Hispaniae / In provincia Tarraconensi,246232,Veleia,Veleia,original,0,42.819044,-2.807792,unknown,TARRACONENSIS,61,,,,1.0,HARD_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000347,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1578,Baiocas et Constantiae Lugdunensis secundae,tail,Praefectus,laetorum Batavorum et gentilium Sueuorum,,,,,,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum,69471,Baiocas,Baiocas,first_word,1,49.275076,-0.706872,unknown,LUGDUNENSIS II,91,,,,1.0,NO_CONTEXT,0.000,EXACT_NO_CONTEXT,1.000
OCC000352,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1584,Atrabatis,tail,Praefectus,laetorum Batavorum Nemetacensium,belgicae secundae,,belgicae secundae,,belgicae secundae,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum,108764,Atrebates,Atrabates,original_case,0,50.5,2.5,unknown,BELGICA II,94,,,,0.8888888888888888,HARD_MATCH,1.000,,0.889
OCC000355,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1587,Tungros,prope,Praefectus,laetorum Lagensium,germaniae secundae,,germaniae secundae,,germaniae secundae,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum,108765,Atuatuca Tungrorum,Tungros,toponymic_anchor,0,50.780857,5.464831,unknown,GERMANIA II,95,,,,1.0,HARD_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000358,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1598,Opittergii,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,393459,Opitergium,Opittergium,original_case,0,45.781271,12.493648,unknown,VENETIA ET HISTRIA,80,,,,0.9090909090909091,NO_CONTEXT,0.000,FUZZY_NO_CONTEXT,0.909
OCC000359,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1599,Patauio,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,393473,Patavium,Patauium,original_case,0,45.409561,11.876975,unknown,VENETIA ET HISTRIA,80,,,,1.0,NO_CONTEXT,0.000,FUZZY_NO_CONTEXT,1.000
OCC000360,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1601,Cremonae,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,383628,Cremona,Cremona,original_case,0,45.133639,10.026149,unknown,AEMILIA ET LIGURIA,77,,,,1.0,NO_CONTEXT,0.000,EXACT_NO_CONTEXT,1.000
OCC000364,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1604,Novariae,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,383717,Novaria,Novaria,original_case,0,45.445082,8.618661,unknown,AEMILIA ET LIGURIA,77,,,,1.0,NO_CONTEXT,0.000,EXACT_NO_CONTEXT,1.000
OCC000365,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1605,Vercellis,tail,Praefectus,Sarmatarum gentilium,Italia mediterranea,,Italia mediterranea,,Italia mediterranea,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,383815,Vercellae,Vercellae,original_case,0,45.321094,8.426374,unknown,AEMILIA ET LIGURIA,77,,,,1.0,NO_CONTEXT,0.000,EXACT_NO_CONTEXT,1.000
OCC000366,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1607,Bononiae,tail,Praefectus,Sarmatarum gentilium,Aemilia,,Aemilia,,Aemilia,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,393421,Bononia,Bononia,original_case,0,44.49452,11.349271,unknown,AEMILIA ET LIGURIA,77,,,,1.0,HARD_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000368,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,1609,Pollentia,tail,Praefectus,Sarmatarum gentilium,Liguria,,Liguria,,Liguria,,Item praepositurae magistri militum praesentalis a parte peditum / Item praepositurae magistri militum praesentalis a parte peditum / Item in provincia Italia mediterranea,383745,Pollentia,Pollentia,original,0,44.686768,7.895976,unknown,AEMILIA ET LIGURIA,77,,,,1.0,HARD_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000372,Oriens,Insignia viri illustris magistri officiorum,509,Damasci,tail,,Scutaria et armorum,,,,,,ORIENS,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Orientis V,678106,Damascus,Damascus,original_case,0,33.51158693541351,36.3066092133522,mosque,AUGUSTA LIBANENSIS,20,,,,1.0,REGION_MATCH,1.000,REGION_EXACT,1.000
OCC000373,Oriens,Insignia viri illustris magistri officiorum,510,Antiochiae,tail,,Scutaria et armorum,,,,,,ORIENS,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Orientis V,658381,Antiochia,Antiochia,original_case,0,36.202097,36.15818,unknown,SYRIA COELE,26,,,,1.0,REGION_MATCH,1.000,REGION_EXACT,1.000
OCC000374,Oriens,Insignia viri illustris magistri officiorum,511,Antiochiae,tail,,Clibanaria,,,,,,ORIENS,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Orientis V,658381,Antiochia,Antiochia,original_case,0,36.202097,36.15818,unknown,SYRIA COELE,26,,,,1.0,REGION_MATCH,1.000,REGION_EXACT,1.000
OCC000375,Oriens,Insignia viri illustris magistri officiorum,512,Edesa,tail,,Scutaria et armamentaria,,,,,,ORIENS,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Orientis V,638734,Aedesa,Edesa,original,0,36.75,29.75,unknown,LYCIA ET PAMPHYLIA,24,,,,1.0,REGION_MISMATCH,0.000,FUZZY_NO_CONTEXT,1.000
OCC000377,Oriens,Insignia viri illustris magistri officiorum,515,Caesarea,tail,,Clibanaria,cappadociae,,cappadociae,,cappadociae,PONTICA,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Ponticae quatuor,629035,Caesarea,Caesarea,original,0,38.728033,35.484989,unknown,CAPPADOCIA,51,,,,1.0,HARD_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000378,Oriens,Insignia viri illustris magistri officiorum,516,Nicomediae,tail,,Scutaria et armorum,,,,,,PONTICA,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Ponticae quatuor,511337,Nicomedia,Nicomedia,original_case,0,40.765931,29.916288,unknown,BITHYNIA,54,,,,1.0,REGION_MATCH,1.000,REGION_EXACT,1.000
OCC000379,Oriens,Insignia viri illustris magistri officiorum,517,Nicomediae,tail,,Clibanaria,,,,,,PONTICA,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Ponticae quatuor,511337,Nicomedia,Nicomedia,original_case,0,40.765931,29.916288,unknown,BITHYNIA,54,,,,1.0,REGION_MATCH,1.000,REGION_EXACT,1.000
OCC000380,Oriens,Insignia viri illustris magistri officiorum,519,Sardis,tail,,Scutaria et armorum,lydiae,,lydiae,,lydiae,ASIANA,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Asianae una,550867,Sardis,Sardis,original,0,38.488314,28.040286,unknown,LYDIA,32,,,,1.0,HARD_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000381,Oriens,Insignia viri illustris magistri officiorum,521,Hadrianopolis Haemimonti,tail,,Scutaria et armorum,,,,,,THRACIAE,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Thraciarum duae,501427,Hadrianopolis,Hadrianopolis,first_word,1,41.140485,24.257643,unknown,RHODOPE,47,,,,1.0,REGION_MATCH,1.000,REGION_EXACT,1.000
OCC000382,Oriens,Insignia viri illustris magistri officiorum,522,Marcianopoli,tail,,Scutaria et armorum,,,,,,THRACIAE,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Thraciarum duae,216878,Marcianopolis,Marcianopolis,original_case,0,43.22504,27.585033,unknown,MOESIA INFERIOR,74,,,,1.0,REGION_MATCH,1.000,REGION_EXACT,1.000
OCC000383,Oriens,Insignia viri illustris magistri officiorum,524,Thessalonicensis,factory,,Thessalonicensis,,,,,,,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Illyrici quatuor,491741,Thessalonica,Thessalonica,toponymic_ensis,1,40.626402,22.956201,unknown,MACEDONIA,44,,,,1.0,NO_CONTEXT,0.000,EXACT_NO_CONTEXT,1.000
OCC000385,Oriens,Insignia viri illustris magistri officiorum,526,Ratiarensis,factory,,Ratiarensis,,,,,,,Insignia viri illustris magistri officiorum / Insignia viri illustris magistri officiorum / Illyrici quatuor,207376,Ratiaria,Ratiaria,toponymic_ensis,1,43.809753,22.919689,unknown,DACIA RIPENSIS,71,,,,1.0,NO_CONTEXT,0.000,EXACT_NO_CONTEXT,1.000
OCC000387,Oriens,Comes limitis Aegypti,793,Memfi,tail,,Legio quinta Macadonica,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,736963,Memphis,Memfis,original_case,0,29.849491,31.255061,settlement,AEGYPTUS HERCULIA,6,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000388,Oriens,Comes limitis Aegypti,794,Babilona,tail,,Legio tertiadecima gemina,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,727082,Babylon,Babilona,original,0,30.00543,31.229959,unknown,AEGYPTUS HERCULIA,6,,,,0.875,SOFT_MATCH,1.000,,0.875
OCC000389,Oriens,Comes limitis Aegypti,795,Pelusio,tail,,Equites stablesiani,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,727192,Pelusium,Pelusium,original_case,0,31.049917,32.600128,unknown,AEGYPTUS HERCULIA,6,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000392,Oriens,Comes limitis Aegypti,798,Parembole,tail,,Legio secunda Traiana,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,736993,Parembole,Parembole,original,0,29.311376,31.238111,unknown,AEGYPTUS HERCULIA,6,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000395,Oriens,Comes limitis Aegypti,804,Nee,tail,,Ala octava Vandilorum,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,554290,Nee,Nee,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000402,Oriens,Comes limitis Aegypti,811,Hipponos,tail,,Ala Apriana,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,736924,Hipponon,Hipponos,original,0,28.649751,30.8668,unknown,AEGYPTUS HERCULIA,6,,,,0.875,SOFT_MATCH,1.000,,0.875
OCC000404,Oriens,Comes limitis Aegypti,813,Dionisiada,tail,,Ala quinta Praelectorum,Aegypti,,,Aegypti,Aegypti,,Comes limitis Aegypti / Comes limitis Aegypti / Sub dispositione viri spectabilis comitis rei militaris per Aegyptum,329205,Dionysiana,Dionisiada,original,0,,,unknown,,,,,,0.9,SOFT_UNVERIFIED,0.000,FUZZY_NO_CONTEXT,0.900
OCC000412,Oriens,Comes limitis Aegypti,822,Affrodito,tail,,Cohors quarta Iuthungorum,Augustamnicae,,Augustamnicae,Aegypti,Augustamnicae,,Comes limitis Aegypti / Comes limitis Aegypti / Provinciae Augustamnicae,736889,Aphrodito,Affrodito,original,0,29.408419,31.25167,unknown,AEGYPTUS HERCULIA,6,,,,0.8888888888888888,SOFT_MATCH,1.000,,0.889
OCC000416,Oriens,Dux Thebaidos,863,Lico,tail,,Cuneus equitum Maurorum scutariorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,187457,Licus,Licus,original_case,0,46.7770552,13.5133267,unknown,VENETIA ET HISTRIA,80,,,,1.0,SOFT_MISMATCH,0.125,EXACT_NO_CONTEXT,1.000
OCC000419,Oriens,Dux Thebaidos,866,Copto,tail,,Equites sagittarii indigenae,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,786010,Coptos,Coptos,original_case,0,25.956181,32.769868,unknown,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000421,Oriens,Dux Thebaidos,868,Lato,tail,,Equites sagittarii indigenae,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,589899,Lato,Lato,original,0,35.179924,25.656483,unknown,CRETA,9,,,,1.0,SOFT_MISMATCH,0.125,EXACT_NO_CONTEXT,1.000
OCC000422,Oriens,Dux Thebaidos,869,Maximianopoli,tail,,Equites sagittarii indigenae,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,786047,Maximianopolis,Maximianopolis,original_case,0,26.115273,32.674131,unknown,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000423,Oriens,Dux Thebaidos,871,Ombos,tail,,Legio tertia Diocletiana,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,786079,Ombos,Ombos,original,0,24.45205277777778,32.92824444444445,temple,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000424,Oriens,Dux Thebaidos,872,Cusas,tail,,Legio secunda Flavia Constantia Thebaeorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,756588,Cusas,Cusas,original,0,27.438183,30.817991,unknown,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000425,Oriens,Dux Thebaidos,873,Apollonos superioris,tail,,Legio secunda Traiana,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,785976,Apollonos,Apollonos,first_word,1,24.498288,34.748068,unknown,,,THEBAIS,1,124.10,1.0,SOFT_UNVERIFIED,0.000,EXACT_NO_CONTEXT,1.000
OCC000426,Oriens,Dux Thebaidos,874,Syene,tail,,Milites Miliarenses,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,786123,Syene,Syene,original,0,24.095991,32.904942,unknown,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000427,Oriens,Dux Thebaidos,875,Copto,tail,,Legio prima Valentiniana,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,786010,Coptos,Coptos,original_case,0,25.956181,32.769868,unknown,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000428,Oriens,Dux Thebaidos,876,Filas,tail,,Legio prima Maximiana,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,786089,Philae,Filae,original_case,0,24.025031,32.884252,temple-2,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_FUZZY,1.000
OCC000430,Oriens,Dux Thebaidos,878,Hermunthi,tail,,Legio secunda Valentiniana,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,786036,Hermonthis,Hermunthis,original_case,0,25.550269,32.508054,unknown,THEBAIS,1,,,,0.8888888888888888,SOFT_MATCH,1.000,,0.889
OCC000431,Oriens,Dux Thebaidos,879,Asfynis,tail,,Equites felices Honoriani,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Sub dispositione viri spectabilis ducis Thebaidos,785978,Asfynis,Asfynis,original,0,25.315559,32.510652,unknown,THEBAIS,1,,,,1.0,SOFT_MATCH,1.000,CONTEXT_EXACT,1.000
OCC000433,Oriens,Dux Thebaidos,882,Poisrietemidos,tail,,Ala secunda Hispanorum,Thebaidos,,,Thebaidos,Thebaidos,,Dux Thebaidos / Dux Thebaidos / Et quae de minore laterculo emittuntur,756625,Poisarietemidos,Poisrietemidos,original,0,27.933259,30.883298,unknown,THEBAIS,1,,,,0.9333333333333333,SOFT_MATCH,1.000,CONTEXT_FUZZY,0.933
