pleiadesId,romanized,attested,language,nameType
439430,Via Traiana Frentana,,,geographic
438879,Via Vitellia,,,geographic
438880,Via Vitularia,,,geographic
194074,Viaca,Viaca,la,geographic
138653,Vialoscum,,,geographic
187259,Viam Belloio,,,geographic
217040,Viamata,,,geographic
266099,Viatia,,,geographic
442851,Vibarna,,,geographic
442851,Vibinum,,,geographic
177663,Vibisco,,,geographic
452337,Vibo Valentia,,,geographic
452489,Vibonensis Sinus,,,geographic
141964,Vibriacum,,,geographic
246212,Vic,,,geographic
246243,Vic-Fezensac,,,geographic
241017,Vicani Dercinoassedenses,,,geographic
874746,Vicat,,,geographic
393513,Vicenza,,,geographic
393513,Vicetia,,,geographic
138186,Vichy,,,geographic
482032,Vicianum,,,geographic
481931,Vicinium,,,geographic
138384,Vicinonia,,,geographic
847914,Viciu,,,geographic
442852,Vico Mendicoleo,,,geographic
329251,Vicoateriensis Plebs,,,geographic
157802,Victimilium,Victimilium,la,geographic
383821,Victimuli,,,geographic
89206,Victoria,,,geographic
246740,Victoriacum,,,geographic
311159,Victoriana,,,geographic
383820,Victoriolae,,,geographic
383821,Victumulae,,,geographic
749202987,Victuriacus,Victuriaci castri,la,geographic
222233,Vicus (...)diano,,,geographic
433194,Vicus (...)staniensis,,,geographic
222234,Vicus Agatapara,,,geographic
423120,Vicus Alexandri,,,geographic
119024,Vicus Alisinensium,,,geographic
315258,Vicus Annaeus,,,geographic
433196,Vicus Anninus,,,geographic
305183,Vicus Antoniae Saturninae,,,geographic
236713,Vicus Aquarius,,,geographic
246742,Vicus Aquensis,,,geographic
236714,Vicus Atucausensis,,,geographic
109423,Vicus Augustanus,,,geographic
423121,Vicus Augustanus Laurentium,,,geographic
305184,Vicus Augusti,,,geographic
315259,Vicus Augusti,,,geographic
324850,Vicus Augusti,,,geographic
236715,Vicus Aunigainum,,,geographic
338302,Vicus Aureli,,,geographic
119026,Vicus Aurelianus,,,geographic
393514,Vicus Aventia,,,geographic
241018,Vicus Baedorus,,,geographic
260662,Vicus Baedorus,,,geographic
383822,Vicus Baginas,,,geographic
217041,Vicus Bapeni,,,geographic
203167,Vicus Basoretensis,,,geographic
109424,Vicus Bibiensium,,,geographic
315260,Vicus Bobius,,,geographic
109425,Vicus Bodatius,,,geographic
315260,Vicus Bovius,,,geographic
217042,Vicus Buteridavensis,,,geographic
256514,Vicus Camalocensis,,,geographic
222235,Vicus Carporum,,,geographic
217043,Vicus Celeris,,,geographic
217044,Vicus Clement(...),,,geographic
109426,Vicus Contiomagus,,,geographic
109427,Vicus Cruciniacum,,,geographic
266094,Vicus Cuminarius,,,geographic
438881,Vicus Esquilinus,,,geographic
433197,Vicus Feniculensis,,,geographic
315261,Vicus Haterianus,,,geographic
114801,Vicus Helena,,,geographic
217045,Vicus Hi(...),,,geographic
311160,Vicus Iuliani,,,geographic
246201,Vicus Iulii,,,geographic
109428,Vicus Iulius,,,geographic
217046,Vicus Longinopara,,,geographic
344532,Vicus M(...)nus,,,geographic
413380,Vicus Martis,,,geographic
413381,Vicus Matrini,,,geographic
222236,Vicus Narcissiani,,,geographic
433195,Vicus Novaniensis,,,geographic
217047,Vicus Novus,,,geographic
413382,Vicus Novus,,,geographic
222237,Vicus Oual(...),,,geographic
433198,Vicus Palatius,,,geographic
438882,Vicus Palatius,,,geographic
222238,Vicus Parsal(...),,,geographic
222239,Vicus Pereprus,,,geographic
438883,Vicus Petinus,,,geographic
217048,Vicus Petrus,,,geographic
305185,Vicus Phosphorianus,,,geographic
217049,Vicus Quintionis,,,geographic
217050,Vicus Ramidava,,,geographic
222240,Vicus Saprisara,,,geographic
311161,Vicus Saturni,,,geographic
217051,Vicus Scaptia,,,geographic
217052,Vicus Scenopesis,,,geographic
119030,Vicus Scuttarensium,,,geographic
222241,Vicus Secundini,,,geographic
119031,Vicus Senot,,,geographic
119031,Vicus Senotensis,,,geographic
393515,Vicus Serninus,,,geographic
217053,Vicus Siamus,,,geographic
236716,Vicus Spacorum,,,geographic
433138,Vicus Supinas,,,geographic
222242,Vicus Tautiomosis,,,geographic
217054,Vicus Trullensium,,,geographic
217055,Vicus Turris Mucaporis,,,geographic
217056,Vicus Ulmetensium,,,geographic
217057,Vicus Urb(...),,,geographic
236717,Vicus Vagornicensis,,,geographic
393516,Vicus Varianus,,,geographic
236718,Vicus Veniensis,,,geographic
217058,Vicus Vergobrittiani,,,geographic
217058,Vicus Verrittiani,,,geographic
383770,Vicus Virginis,,,geographic
109429,Vicus Voclannionum,,,geographic
197400,Vid,,,geographic
876594,Vidamas,,,geographic
416886,Vidicini,,,geographic
20636,Vidivarii,,,geographic
60099,Vidiśā,,,geographic
181226,Vidubia,,,geographic
69583,Viducasses,,,geographic
148229,Vieille Cité,,,geographic
138454,"Vieille Cour, Mauves-sur-Loire",,,geographic
128537,Vienna,Vienna,en,geographic
138652,Vienne,,fr,geographic
167719,Vienne,Vienne,en,geographic
138432,Vienne-en-Val,,,geographic
991340,Viennensis,,,geographic
992074,Viennensis,,,geographic
433199,Vietri sul Mare,Vietri sul Mare,it,geographic
69468,Vieux-la-Romaine,,,geographic
138656,Vieux-Poitiers,,,geographic
109311,"Vieux-Virton, Saint-Mard",,,geographic
138652,Vigenna,,,geographic
438884,Vignae,,,geographic
596384814,Vignale,Vignale,it,geographic
236716,Vigo,,,geographic
132276185,VII.4.48-43,VII.4.48-43,en,geographic
338820566,"VII.5.2,7,8,10,17,18,24",,en,geographic
458593871,VII.7.29,,en,geographic
321173926,VII.7.31,,en,geographic
188321148,VII.8,,en,geographic
367026512,VII.8.1,VII.8.1,en,geographic
95873554,VII.9.2,,en,geographic
531869654,"VII.9.3,43,66",,en,geographic
540663113,VIII.7.30,,en,geographic
344333,Villa Aniciorum,,,geographic
344533,Villa Aniciorum,,,geographic
423019,Villa dei Quintili,Villa dei Quintili,it,geographic
431558511,Villa di Orazio,,it,geographic
423125,Villa Domitiani,,,geographic
433200,Villa Euchelia,,,geographic
83902,Villa Faustini,,,geographic
344535,Villa Fulgurita,,,geographic
129877,Villa Gai,,,geographic
423127,Villa Hadriani,,,geographic
433202,Villa Iovis,,,geographic
344536,Villa Magna,,,geographic
315263,Villa Magna Variana,,,geographic
344443,Villa Marsi,,,geographic
157924,Villa Matuciana,,la,geographic
423129,Villa Maxentii,,,geographic
423131,Villa Neronis,,,geographic
619280,Villa Palmati,,,geographic
344536,Villa Privata,,,geographic
344464,Villa Quintiliana,,,geographic
344531,Villa Repentina,,,geographic
462435,Villa Romana del Casale,Villa Romana del Casale,it,geographic
433204,Villa Tiberii,,,geographic
187537,Villach,,,geographic
177659,Villards-d'Héria,,,geographic
240981,Villegia,,,geographic
148235,Villevieille,,,geographic
256521,Villo,,,geographic
207549,Viminacium,,,geographic
236721,Viminacium,,,geographic
438885,Vimitellari,Vimitellari,la,geographic
315264,Vina,,,geographic
344539,Vinaza,,,geographic
207550,Vinceia,,,geographic
203168,Vincentia,,,geographic
211467,Vincentia,,,geographic
148236,Vindalium,,,geographic
148237,Vindasca,,,geographic
246747,Vindeleia,,,geographic
119033,Vindelici,,,geographic
148238,Vindelicus,,,geographic
652377,Vindemis,,,geographic
416887,Vindenates,"Vindenates, Uindenates",la,geographic
207551,Vindenis,,,geographic
609393,Vindia,,,geographic
138659,Vindiciacum,,,geographic
138660,Vindilis,,,geographic
241020,Vindius M.,,,geographic
89315,Vindobala,Vindobala,la,geographic
128537,Vindobona,,,geographic
138661,Vindocinum,,,geographic
79740,Vindocladia,,,geographic
89313,Vindolanda,,,geographic
83903,Vindomium,,,geographic
89314,Vindomora,Vindomora,la,geographic
197582,Vindonianus Vicus,,,geographic
177661,Vindonissa,,,geographic
89315,Vindovala,Vindovala,la,geographic
138662,Vindunita,,,geographic
138662,Vindunitta,,,geographic
138652,Vingenna,,,geographic
241021,Vinia Campegiensis,,,geographic
266097,Viniolae,,,geographic
472044,Viniolae,,,geographic
472045,Viniolae,,,geographic
83904,Vinion,,,geographic
89316,Vinovia,,,geographic
157802,Vintimilium,Vintimilium,la,geographic
157952,Vintium,,,geographic
167973,Vintium,,,geographic
148239,Vintur M.,,,geographic
256297,Vipasca,,,geographic
187621,Vipitenum,,,geographic
857370,Virasia,,,geographic
266087,Vircao,,,geographic
119034,Virdo,,,geographic
344314,Virga,,,geographic
148240,Virinnae,,,geographic
109435,Viriodunum,,,geographic
79741,Viroconium,,,geographic
181227,Viromagus,Viromagvs,la,geographic
109436,Viromandis,,,geographic
109437,Viromandui,,,geographic
109416,Vironum,,,geographic
89317,Virosidum,Virosidum,la,geographic
246748,Virovesca,,,geographic
109439,Viroviacum,,,geographic
874403,Virta,,,geographic
197583,Virunum,,,geographic
60100,Virāta,,,geographic
311162,Visalta,,,geographic
197584,Viscellis,,,geographic
355652,Viscera natio,,,geographic
236722,Vise(...),,,geographic
413386,Visentium,,,geographic
138223,Visera,,,geographic
952112,Vishpauzatis,,,geographic
20639,Vistula,,,geographic
416888,Visuentani,Visuentani,la,geographic
99060,Visurgis,,,geographic
60464,Vitaxa,,,geographic
438886,Vitellia,,,geographic
383818,Vitianum,,,geographic
884900,Vitii,,,geographic
393517,Vitis,,la,geographic
383824,Vitricium,,,geographic
187624,Vitudurum,,,geographic
383810,Viturii,,,geographic
167974,Vivarium,,,geographic
452492,Vivarium,,,geographic
266099,Vivatia,,,geographic
83905,Vividin,,,geographic
474941,Vivio,,,geographic
177663,Vivisco,,,geographic
211468,Vixillum Castellum,,,geographic
482035,Vizi(...),,,geographic
383826,Vobenenses,,,geographic
246749,Voberca M.,,,geographic
383827,Voberna,,,geographic
187626,Vocarium,,,geographic
148241,Vocontii,,,geographic
167716,Vocontii,,,geographic
109441,Vodgoriacum,,,geographic
138664,Vodollacum,,,geographic
315265,Vofricenses,,,geographic
138665,Voglada,,,geographic
138360,Voingt,,,geographic
876736,Volandum,,,geographic
403292,Volaterrae,,la,geographic
167813,Volautrum,,,geographic
148242,Volcae Arecomici,,,geographic
246750,Volcae Tectosages,,la,geographic
462076,Volcaniae,Volcaniae,la,geographic
148211,Volcarum Stagna,stagna Volcarum,la,geographic
442855,Volcei,,,geographic
203169,Voleucinis Vicus,,,geographic
203169,Voleucionis Vicus,,,geographic
197585,Volgum,,,geographic
321719,Volitana Plebs,,,geographic
167978,Vologatae,,,geographic
894179,Vologesias,,,geographic
433208,Volsci,,la,geographic
413388,Volsiniensis L.,,,geographic
413389,Volsinii,,,geographic
413373,Volsinii Veteres,,,geographic
403292,Volterra,Volterra,it,geographic
777690772,Voltinia tribus,Voltinia tribus,la,ethnic
442857,Voltur M.,,,geographic
433210,Volturnum,Volturnum,la,geographic
433211,Volturnus,Uolturnus,la,geographic
275740,Volubilis,,,geographic
275740,Volubilitani,,,geographic
246751,Voluca,,,geographic
167979,Voludnia,,,geographic
321720,Volusianus Fundus,,,geographic
413391,Volusii,,,geographic
491753,Volustana,,,geographic
413392,Vomanus,Vomanus,la,geographic
98918,Voorburg,,,geographic
89318,Voreda,,,geographic
69584,Vorganium,,,geographic
69585,Vorgium,,,geographic
252252,Vorocingus,,,geographic
138666,Vorogio,,,geographic
207563,Vorovum Minor,,,geographic
138667,Vosagum,,,geographic
109443,Vosegus M.,,,geographic
141965,Vosidum,,,geographic
109444,Vosolvia,,,geographic
383828,Votodrones,,,geographic
622184,Voturi,,,geographic
966985945,Voturia,Voturia,la,ethnic
462242,Vulcania,,,geographic
466014,Vulcanius Collis,,,geographic
462242,Vulcano,Vulcano,it,geographic
413393,Vulci,,,geographic
148244,Vulgientes,,,geographic
138668,Vultaconum,,,geographic
442857,Vultur M.,Vultur mons,la,geographic
383829,Vulturina,,,geographic
109445,Vungovicus,,,geographic
874771,"Vān, Van",,fa,geographic
894178,"Vēh-Ardašir, Ver-Ardashir",,xmn,geographic
29802,"Vēh-Artašer, Veh-Artasher, Veh-Artaser",,xmn,geographic
29802,"Vēh-Artaḫšēr, Veh-Artakhsher, Ver-Artahser",,xmn,geographic
109407,Waal,,nl,geographic
741564,Wadfa,,,geographic
746712,"Wadi Rum, Wadi Ramm",وادي رم‎,ar,geographic
756676,Wadi Sarga,,,geographic
197273,Wagna,,,geographic
89288,Wallsend,Wallsend,en,geographic
756538,Wannina,,,geographic
912986,Warka,,de,geographic
912986,Warka,,en,geographic
300354623,Warka Survey,,en,geographic
912986,Warqa,,,geographic
884224,Warthan,,,geographic
109441,Waudrez,,,geographic
590095,Waxos,,,geographic
668394,"Waḫliya, Wakhliya, Wahliya",,akk,geographic
464208929,"Waḫšušana, Wakhshushana",,akk,geographic
118901,Wels,,,geographic
109456,Welschbillig,,,geographic
109439,Wervik,,,geographic
876619727,West Church,West Church,en,geographic
190648274,West Gate,West Gate,en,geographic
593460161,West House,West House,en,geographic
893928,"Westlicher Ḫabur, Western Ḫabur",,,geographic
893928,"Westlicher Ḫābūr, Western Khabur",,arb,geographic
79757,White Walls,White Walls,en,geographic
89176,Whitley Castle,Whitley Castle,en,geographic
128460,Wien,,,geographic
108750,Wiesbaden,Wiesbaden,en,geographic
187608,Wilten,,,geographic
177661,Windisch,,,geographic
109466,Wiompont,,,geographic
79741,Wroxeter,Wroxeter,en,geographic
177639,Wrzacha,,,geographic
300354623,WS,,en,geographic
697725,"Wādī Mūsā, Wadi Musa, Wadi Mousa",,arb,geographic
786084,"Wādī No. 6, Wadi No. 6",,arb,geographic
874771,"Wān, Wan",,arb,geographic
786017,"wꜣst, w3st, Waset",,egy,geographic
954329,Xandioi,,,geographic
108896,Xanten,,,geographic
501661,Xantheia,,,geographic
954329,Xanthioi,,,geographic
536144,Xanthos,,,geographic
550951,Xanthos,,,geographic
554341,Xanthos,,,geographic
639166,Xanthos,,,geographic
639167,Xanthos,,,geographic
845090,Xanthos,,,geographic
60713,Xarxiare,,,geographic
59871,Xathroi,,,geographic
494636,Xauros,,,geographic
639168,Xenagori,,,geographic
543894,Xeniadai,,,geographic
60105,Xenippa,,,geographic
573578,Xenis,,,geographic
260664,Xera,,,geographic
50778,Xerogerei,,,geographic
536145,Xeropotamos,,,geographic
877331,Xerxene,,,geographic
629040,XII Fulminata garrison,,ka,geographic
845091,Ximene,,,geographic
466016,Xiphonia,,,geographic
462536,Xiphonias Akroterion,,,geographic
60714,Xoana,,,geographic
727256,Xois,,,geographic
727257,Xoites Nomos,,,geographic
466017,Xouthia Chora,,,geographic
40299,Xoxinae,,,geographic
658587,XVI Flavia firma garrison,,,geographic
658587,XVI Flavia garrison,,ka,geographic
857372,Xyline,,,geographic
59677,Xylinepolis,,,geographic
494637,Xylopolis,,,geographic
541174,Xyniai,,,geographic
541175,Xynias L.,,,geographic
580134,Xypete,,,geographic
599997,Xystis,,,geographic
687932,Y-r-d-n		,,egy,geographic
814753,Yadihu,,,geographic
687931,Yafa,,,geographic
687931,Yafo,,,geographic
687931,Yafā,,,geographic
902990,Yahūdīya,,,geographic
687931,"Yappū, Yappu",,asyr,geographic
687931,Yapu,,akk,geographic
501325,Yapıldak,,tr,geographic
687932,"Yardẹn, Yarden",,hbo,geographic
894082,"Yarmaš, Yarmash",,arb,geographic
609393,Yassihueyuek,Yassıhüyük ,tr,geographic
60107,Yaudheyas,,,geographic
687925,Yavneh,,,geographic
687926,Yavneh Yam,,,geographic
29811,Yazd,,,geographic
29811,"Yazd, Yezd",,arb,geographic
29811,"Yazd, Yezd",,fa,geographic
550771,"Yazmīr, Yazmir",,arb,geographic
464208930,"Yaṯrib, Yatrib, Yathrib",,arb,geographic
687931,yfy,,cana,geographic
678452,Yiron,,,geographic
79601,Ynys Mon,Ynys Môn,en,geographic
678201,Yodfat,Yodfat,en,geographic
678201,Yodfat,יוֹדְפַת,he,geographic
857161,Yoros Burnu,Yoros Burnu,tr,geographic
687931,ypy,,phn,geographic
687932,yrdn,,cana,geographic
687928,yrwšlm,,cana,geographic
857291,Ysiporto,,,geographic
15619003,"Yukarı Sakarya Ovaları, The Sakarya Plains, Yukari Akarya Ovalari",,tr,geographic
15619003,Yukası Sakarya Ovaları,,,geographic
930223,Yutiya,,,geographic
109468,Yutz,,,geographic
177514,Yverdon-les-Bains,,,geographic
138390,Yzeures-sur-Creuse,,,geographic
648810,"Yümük Tepesi, Yumuktepe, Yümüktepe",,tr,geographic
687931,Yāfa,,,geographic
687931,"Yāfā, Yafa",,arb,geographic
687931,"Yāfā, Yafa",,arb,geographic
687931,Yāfā-Tall-Abīb,,,geographic
687928,Yėrūšalayim,,,geographic
874699,"Yōz Tepe, Yoz Tepe",,ku,geographic
687917,"Yǝriḥo, Yeriho",,hbo,geographic
687917,"Yǝriḥo, Yeriho",,hbo,geographic
687917,"Yǝriḥo, Yeriho",,heb,geographic
687928,Yǝrušalayim,,,geographic
687928,"Yǝrušȧlayim, Yerushalayim",,hbo,geographic
687928,"Yǝrušȧlayim, Yerushalayim",,heb,geographic
687928,"Yǝrušȧlayim, Yerushalayim",,hbo,geographic
687928,Yǝrūšȧlayim,,,geographic
687931,"Yȧfo, Yafo, Yafa",,hbo,geographic
687931,"Yȧfo, Yafo, Yafa",,hbo,geographic
687931,"Yȧfo, Yafo, Yafa",,heb,geographic
40347,Zaa,,,geographic
39438,Zaabram,,,geographic
50338,Zaba,,,geographic
894183,"Zaba elû, Zaba elu",,akk,geographic
894184,"Zaba Šaplû, Zaba Shaplu",,akk,geographic
678454,Zabadeoi,,,geographic
894183,Zabas Megas,,,geographic
894184,Zabas Mikros,,,geographic
464208932,Zabatos,,grc,geographic
464208932,Zabatos,,,geographic
464208932,Zabatos,,,geographic
464208932,Zabatos,,,geographic
464208932,Zabatos,,,geographic
874402,Zabdaion Chorion,,,geographic
874793,Zabdicene,,,geographic
299023,Zabenses,,,geographic
334668,Zabi,,,geographic
334668,Zabi Iustiniana,,,geographic
39439,Zabida,,,geographic
39438,Zabram,,,geographic
894183,"Zabu-elû, Zabu-elu",,akk,geographic
894184,"Zabu-šupalû, Zabu-shupalu",,akk,geographic
464208932,Zabum,,akk,geographic
364034,Zacazama,,,geographic
305187,Zacca,,,geographic
668402,"Zacchaeus, Mon.",,,geographic
531154,Zacynthus,,,geographic
531155,Zacynthus,,,geographic
60110,Zadadros,,,geographic
197312,Zadar,Zadar,hr,geographic
942303,Zadrakarta,,,geographic
942321,Zadrakarta,,,geographic
39438,Zadrame,,,geographic
866073,Zadris,,,geographic
658635,Zaerous,,,geographic
857378,Zagatis,,,geographic
364034,Zagazaena,,,geographic
718060,Zagilis,,,geographic
590097,Zagora,,,geographic
857379,Zagora,,,geographic
874306,Zagourai,,grc,geographic
903145,Zagrou Pylai,,,geographic
29816,Zagrus M.,,,geographic
874306,Zagurae,,,geographic
874306,Zagurae,,ka,geographic
464208932,Zaibum,,akk,geographic
814756,Zaigaina,,,geographic
897868,Zaira da Sacharae,,,geographic
897869,Zaitha,,,geographic
456135,Zakynthos,,,geographic
884927,Zalake,,,geographic
295215,Zalakon M.,,,geographic
222244,Zaldapa,,,geographic
857380,Zalekos,,,geographic
857381,Zaliches,,,geographic
863924,Zalissa,,,geographic
622186,Zama,,,geographic
876738,Zama,,,geographic
315267,Zama Maior,,,geographic
315267,Zama Regia,,,geographic
39440,Zamareni,,,geographic
876739,Zamarthas,,,geographic
805666,Zamnes,,,geographic
364035,Zamucii,,,geographic
207077,Zanes,,,geographic
40348,Zangenai,,,geographic
466019,Zankle Krene,,,geographic
874795,Zanserio,,,geographic
659929984,Zanǧan,,,geographic
659929984,"Zanǧān, Zanjan, Zinjan",,arb,geographic
659929984,"Zanǧān, Zanjan, Zinjan",,fa,geographic
151786,Zao Pr.,promunturium Zao,la,geographic
952114,Zapaortenon M.,,,geographic
494639,Zapara,,,geographic
894183,Zapatas,,,geographic
894183,"Zapsuyu, Zap Suyu, Zap",,tr,geographic
197312,Zara,,it,geographic
629105,Zara,,,geographic
897820,Zaragardia,,,geographic
246344,Zaragoza,,,geographic
334669,Zarai,,,geographic
29678,Zarang,,,geographic
29755,Zarang,,,geographic
29547,Zarangae,,,geographic
29547,Zarangiane,,,geographic
961886,Zaraspadum,,,geographic
311164,Zarath,,,geographic
349644,Zarath,,,geographic
874797,Zarawand,,,geographic
570761,Zarax,Ζάραξ,grc,geographic
541177,Zarethra,,,geographic
541177,Zaretra,,,geographic
541177,Zarex,,,geographic
570761,Zarex,,,geographic
573580,Zarex M.,,,geographic
222245,Zargidaua,,,geographic
229601,Zargidaua,,,geographic
961886,Zariaspa,,,geographic
961886,Zariaspa,,grc,geographic
971705,Zariaspai,,,geographic
59726,Zariaspis,,,geographic
29540,Zarin,,,geographic
874798,Zarnuqa,,,geographic
305188,Zattara,,,geographic
373912,Zau Taberna,,,geographic
329253,Zauekes,,,geographic
897869,Zautha,,,geographic
727174,Zawyet Razin,,,geographic
614880,Zbourea,,,geographic
222246,Zdebren,,,geographic
580136,Zea Limen,,,geographic
311165,Zebda,,,geographic
682579,Zebud,,,geographic
40349,Zeeritai,,,geographic
275742,Zegrenses,,,geographic
324853,Zeia,,,geographic
619285,Zeila,,,geographic
507480,Zeira,,,geographic
507481,Zeirenia,,,geographic
40350,Zeiritai,,,geographic
845097,Zeita,,,geographic
897869,Zeitha,,,geographic
857382,Zela,,,geographic
511461,Zeleia,,,geographic
897859,Zelfir,,,geographic
857382,Zelitis,,,geographic
324852,Zella,,,geographic
222247,Zemarkou,,,geographic
609573,Zemmeana,,,geographic
619286,Zemruta,,,geographic
376818,Zemythos,,,geographic
376819,Zenertis,,,geographic
894185,Zenobia,,,geographic
39441,Zenobiou,,,geographic
674275,Zenodotion,,,geographic
631253,Zenokopis,,,geographic
648758,Zenonopolis,,,geographic
854751,Zenonos Chersonesos,,,geographic
648758,Zenopolis,,,geographic
678354,Zenopolis,,,geographic
642570,Zenoupolis,,,geographic
595008,Zephyre,,,geographic
261262,Zephyridis Ora,,,geographic
599999,Zephyrion,,,geographic
606377,Zephyrion,Ζεφύριον,grc,geographic
648809,Zephyrion,,,geographic
648810,Zephyrion,,,geographic
648810,Zephyrion,,grc,geographic
716651,Zephyrion,,,geographic
845098,Zephyrion,,,geographic
857383,Zephyrion,,,geographic
857744,Zephyrion,,,geographic
373916,Zephyrion Akron,,,geographic
716652,Zephyrion Akron,,,geographic
590098,Zephyrion Pr.,,,geographic
648566,Zephyrion Pr.,,,geographic
707644,Zephyrion Pr.,,,geographic
716653,Zephyrion Pr.,,,geographic
727259,Zephyrion Pr.,,,geographic
857384,Zephyrios Pr.,,,geographic
452495,Zephyrium Pr.,Zephyrium promontorium,la,geographic
678459,Zerabene,,,geographic
874545,Zerbis,Zerbis,la,geographic
894184,Zerbis,,,geographic
897874,Zerbis,,,geographic
338304,Zerboule,,,geographic
79777,Zerdotalia,Zerdotalia,la,geographic
697766,Zered,,,geographic
507480,Zereia,Ζερεία,grc,geographic
507480,Zereia,,,geographic
207078,Zerna,,,geographic
413395,Zerninus,,,geographic
338305,Zerquilis,,,geographic
338306,Zert(...),,,geographic
501663,Zervae,,,geographic
501664,Zerynthos,,,geographic
716609,Zeszes,,,geographic
716654,Zeszes,,,geographic
324853,Zeta,,,geographic
30279,Zetis,,,geographic
222248,Zetnoukortou,,,geographic
344500,Zeucharis,,,geographic
315268,Zeugitana,,,geographic
494640,Zeugma,,,geographic
658636,Zeugma,Ζεῦγμα,grc,geographic
662226,Zeugma Palaion,,,geographic
442859,"Zeus Aglaios, T.",,,geographic
531158,"Zeus Ainesios, T.",,,geographic
541178,"Zeus Akraios, T.",,,geographic
609574,"Zeus Alsenos, T.",,,geographic
609575,"Zeus Andreas, Ampeleites, T.",,,geographic
550956,"Zeus Antigonios, T.",,,geographic
590099,"Zeus Atabyrios, T.",,,geographic
609577,"Zeus Bennios, Soter, T.",,,geographic
609580,"Zeus Bronton 1, T.",,,geographic
609581,"Zeus Bronton 2, T.",,,geographic
609582,"Zeus Bronton 3, T.",,,geographic
609583,"Zeus Bronton Megas, T.",,,geographic
609578,"Zeus Bronton, T.",,,geographic
609579,"Zeus Bronton, T.",,,geographic
507482,"Zeus Diasion, T.",,,geographic
590100,"Zeus Diktaios, T.",,,geographic
609584,"Zeus ek Didymon Dryon, T.",,,geographic
541179,"Zeus Hypatos, T.",,,geographic
554343,"Zeus Hyperdexios, T.",,,geographic
540858,"Zeus Kenaios, T.",,,geographic
609585,"Zeus Keraunios , T.",,,geographic
609586,"Zeus Kersoullos, T.",,,geographic
707645,"Zeus Labranios, T.",,,geographic
658637,"Zeus Madbachos, T.",,,geographic
609587,"Zeus Melenos, T.",,,geographic
600002,"Zeus Melosios, T.",,,geographic
491756,"Zeus Olympios, T.",,,geographic
580137,"Zeus Ombrios, T.",,,geographic
580138,"Zeus Ombrios, T.",,,geographic
609588,"Zeus Orkamaneites, T.",,,geographic
521035,"Zeus Ourios, T.",,,geographic
609589,"Zeus Pandemos, T.",,,geographic
580139,"Zeus Panhellenios, T.",,,geographic
609590,"Zeus Sabazios, T.",,,geographic
590101,"Zeus Thenatas, T.",,,geographic
609592,"Zeus Thimenos, T.",,,geographic
570763,"Zeus, T.",,,geographic
699918,Zia,,,geographic
874801,Ziata,,,geographic
315269,Ziccilia,,,geographic
825432,Zichoi,,,geographic
648801,"Ziga Kaplıcası, Ziga Kaplicasi",,tr,geographic
828333,Zigae,,,geographic
321722,Zigali,,,geographic
321722,Zigalis,,,geographic
857386,Zigana,,,geographic
857385,Ziganis,,,geographic
315270,Zigira,,,geographic
876740,Zigira,,,geographic
222249,Zigkyro,,,geographic
825432,Zilchoi,,,geographic
275743,Zilia,,,geographic
275743,Zilil,,,geographic
275744,Zilil,,,geographic
275744,Zilis,,,geographic
629106,Zimara,,la,geographic
305189,Zimizes,,,geographic
40351,Zingabene,,,geographic
40352,Zingis Pr.,,,geographic
609593,Zingotos Kome,,,geographic
688047,Ziph,,,geographic
845099,Ziporea,,,geographic
315271,Ziqua,,,geographic
315272,Ziquensis M.,,,geographic
211470,Ziridaua,,,geographic
501663,Zirinae,,,geographic
187581,Zirl,,,geographic
874545,Zirmas,,,geographic
222250,Zisnoudeba,,,geographic
344571,Zitha,,,geographic
344572,Zitha Pr.,,,geographic
344571,Ziza,,,geographic
697767,Ziza,,,geographic
355618,Zizania,,,geographic
678458,Zizia,,,geographic
619287,Zizima,,,geographic
876704,Ziziola,,,geographic
629107,Zizoatra,,,geographic
759648,Zmin,,,geographic
50146,Zmiris,,,geographic
550893,Zmyrna,,,geographic
847916,Zoaka,,,geographic
629108,Zoana,,,geographic
697768,Zoara,,,geographic
874805,Zoaranda,,,geographic
321689,Zocliana C N,,,geographic
321689,Zocliana C Nostrorum,,,geographic
321689,Zocliana Caesarum N,,,geographic
321689,Zocliana Caesarum Nostrorum,,,geographic
697769,Zodacatha,,,geographic
60716,Zodrake,,,geographic
236724,Zoelae,,,geographic
874806,Zogokara,,,geographic
874306,Zogorra,,,geographic
570765,Zoiteion,,,geographic
570765,Zoitia,,,geographic
197583,Zollfeld,,,geographic
874806,Zolocerta,,,geographic
874529,Zombis,,,geographic
631254,Zomeri,,,geographic
501607,Zonaion M.,,,geographic
501667,Zone,,,geographic
631255,Zoparistos,,,geographic
668404,Zophea,,,geographic
678459,Zoraa,,,geographic
30280,Zorambos,,,geographic
876741,Zorbandon,,,geographic
501668,Zorlanae,,,geographic
619288,Zoropassos,,,geographic
642517,Zorzela,,,geographic
222251,Zositerson,,,geographic
580140,Zoster Pr.,,la,geographic
964142,Zotal L.,,,geographic
60717,Zotha L.,,,geographic
798115,Zoton,,,geographic
874806,Zotozeta,,,geographic
344574,Zouchabbari M.,,,geographic
344500,Zouchis,,,geographic
344576,Zouchis L.,,,geographic
295374,"Zouchábbari, Zouchabbari",Ζουχάββαρι,grc,geographic
329254,Zouphones,,,geographic
211471,Zourobara,,,geographic
876706,Zourzoua,,,geographic
363981,Zozynthion,,,geographic
