candidateId,placeName,candidate,candidateNo,candidateType,chapter,document,nodeType,office,unit,canonicalName,province,region,latitude,longitude,confidence,notes,status,method,pleiadesId,pleiadesTitle,matchedName,matchCount
PLCAND00454,Ravennae,Ravennae,1,Place,Item praepositurae magistri militum praesentalis a parte peditum,Occidentis,unknown,Praefectus,classis Ravennatium cum curis eiusdem civitatis,,,,,,,,MATCH,LATIN_VARIANT,393480,Ravenna,Ravenna,1
PLCAND00455,Ravennae,Ravennae,1,Place,Item praepositurae magistri militum praesentalis a parte peditum,Occidentis,unknown,Praefectus,militum iuniorum Italicorum,,,,,,,,MATCH,LATIN_VARIANT,393480,Ravenna,Ravenna,1
PLCAND00456,Redonas Lugdensis tertiae,Redonas Lugdensis tertiae,1,Place,Item praepositurae magistri militum praesentalis a parte peditum,Occidentis,unknown,Praefectus,laetorum Francorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00457,Regionis Samnitis,Regionis Samnitis,1,Place,Item praepositurae magistri militum praesentalis a parte peditum,Occidentis,unknown,Praefectus,Sarmatarum gentilium,,,,,,,,UNMATCHED,,,,,0
PLCAND00458,Regulbio,Regulbio,1,Place,Comes litoris Saxonici per Britanniam,Occidentis,unknown,Tribunus,cohortis primae Baetasiorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00459,Remo et Silvanectas Belgicae secundae,Remo,1,Place,Item praepositurae magistri militum praesentalis a parte peditum,Occidentis,unknown,Praefectus,laetorum gentilium,,,,,,,,UNMATCHED,,,,,0
PLCAND00461,Rene,Rene,1,Place,Dux Foenicis,Oriens,ala,,Ala prima Foenicum,,,,,,,,MATCH,EXACT,876686,Rene,Rene,1
PLCAND00462,Resaia,Resaia,1,Place,Dux Osrhoenae,Oriens,ala,,Ala prima Parthorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00463,Resain - Theodosiopoli,Resain,1,Place,Dux Mesopotamiae,Oriens,equites,,Equites promoti Illyriciani,,,,,,,,UNMATCHED,,,,,0
PLCAND00465,Ricti,Ricti,1,Place,Dux Pannoniae,Occidentis,equites,,Equites Dalmatae,,,,,,,,UNMATCHED,,,,,0
PLCAND00466,Rinocoruna,Rinocoruna,1,Place,Comes limitis Aegypti,Oriens,ala,,Ala veterana Gallorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00467,Ripa Alta,Ripa Alta,1,Place,Dux provinciae Valeriae,Occidentis,equites,,Equites Dalmatae,,,,,,,,UNMATCHED,,,,,0
PLCAND00468,Ripaltha,Ripaltha,1,Place,Dux Mesopotamiae,Oriens,ala,,Ala octava Flavia Francorum,,,,,,,,MATCH,EXACT,876689,Ripaltha,Ripaltha,1
PLCAND00360,Norici mediterranei et ripensis,ripensis,2,Place,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,"Rationalis summarum Pannoniae prima, Valeriae",,,,,,,,UNMATCHED,,,,,0
PLCAND00469,Robatha,Robatha,1,Place,Dux Palaestinae,Oriens,equites,,Equites sagittarii indigenae,,,,,,,,MATCH,EXACT,699908,Robatha/Robotha,Robatha,1
PLCAND00470,Rosafa,Rosafa,1,Place,Dux Syriae,Oriens,equites,,Equites promoti indigenae,,,,,,,,UNMATCHED,,,,,0
PLCAND00471,Rotomago,Rotomago,1,Place,Dux tractus Armoricani,Occidentis,unknown,Praefectus,militum Ursariensium,,,,,,,,UNMATCHED,,,,,0
PLCAND00472,Rutupis,Rutupis,1,Place,Comes litoris Saxonici per Britanniam,Occidentis,unknown,Praefectus,legionis secundae Augustae,,,,,,,,UNMATCHED,,,,,0
PLCAND00473,Sabaiae,Sabaiae,1,Place,Dux Palaestinae,Oriens,equites,,Equites promiti indigenae,,,,,,,,UNMATCHED,,,,,0
PLCAND00474,Sabbu,Sabbu,1,Place,Dux Armeniae,Oriens,equites,,Equites sagittarii,,,,,,,,UNMATCHED,,,,,0
PLCAND00475,Sabure siue Veterocariae,Sabure,1,Place,Dux Palaestinae,Oriens,equites,,Equites primi felices Palaestini,,,,,,,,UNMATCHED,,,,,0
PLCAND00477,Sacidaua,Sacidaua,1,Place,Dux Scythiae,Oriens,cuneus,,Cuneus equitum scutariorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00478,Sala,Sala,1,Place,Comes Tingitaniae,Occidentis,unknown,Tribunus,cohortis .......,,,,,,,,AMBIGUOUS,EXACT,197482 | 197483 | 256417 | 275696 | 614824 | 866051,Sal(pens)a | Sala | Sala fl.,Sala,6
PLCAND00479,Saletione,Saletione,1,Place,Dux Mogontiacensis,Occidentis,unknown,Praefectus,militum Pacensium,,,,,,,,UNMATCHED,,,,,0
PLCAND00480,Salsouia,Salsouia,1,Place,Dux Scythiae,Oriens,milites,,Milites quinti Constantini,,,,,,,,UNMATCHED,,,,,0
PLCAND00481,Saltatha,Saltatha,1,Place,Dux Foenicis,Oriens,equites,,Equites promoti indigenae,,,,,,,,MATCH,EXACT,674263,Saltatha,Saltatha,1
PLCAND00482,Salutaria,Salutaria,1,Place,Dux Syriae,Oriens,ala,,Ala prima Iuthungorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00483,Saradiniae et Corsicae,Saradiniae,1,Place,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,"Rationalis summarum Trum provinciarum, id est Siciliae",,,,,,,,UNMATCHED,,,,,0
PLCAND00485,Sardis Lydiae,Sardis Lydiae,1,Place,Insignia viri illustris magistri officiorum,Oriens,unknown,,Scutaria et armorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00486,Satala,Satala,1,Place,Dux Armeniae,Oriens,unknown,Praefectus,legionis quintadecimae Apollinaris,,,,,,,,AMBIGUOUS,EXACT,550869 | 874684,Satala,Satala,2
PLCAND00211,Dalmatiae et Saviae,Saviae,2,Place,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,Rationalis summarum Pannoniae secundae,,,,,,,,UNMATCHED,,,,,0
PLCAND00487,Saviae,Saviae,1,Place,Insignia viri illustris comitis sacrarum largitionum,Occidentis,unknown,Praepositus,thesaurorum Siscianorum,,,,,,,,MATCH,LATIN_VARIANT,991357,Savia,Savia,1
PLCAND00488,Scenas extra Gerasa,Scenas extra Gerasa,1,Place,Comes limitis Aegypti,Oriens,ala,,Ala prima Herculia,,,,,,,,UNMATCHED,,,,,0
PLCAND00489,Scenas Mandrorum,Scenas Mandrorum,1,Place,Comes limitis Aegypti,Oriens,ala,,Ala septima Sarmatarum,,,,,,,,UNMATCHED,,,,,0
PLCAND00490,Scenas Ueteranorum,Scenas Ueteranorum,1,Place,Comes limitis Aegypti,Oriens,equites,,Equites Saraceni Thamudeni,,,,,,,,UNMATCHED,,,,,0
PLCAND00491,Scenas Veteranorum,Scenas Veteranorum,1,Place,Comes limitis Aegypti,Oriens,ala,,Ala quinta Raetorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00492,scordiscorum et armorum,scordiscorum,1,Place,Insignia viri illustris magistri officiorum,Occidentis,unknown,,Sirmensis scutorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00494,Scythiam et Pontum,Scythiam,1,Place,Insignia viri illustris comitis largitionum,Oriens,unknown,,per Moesiam,,,,,,,,UNMATCHED,,,,,0
PLCAND00496,Sebastopolis,Sebastopolis,1,Place,Dux Armeniae,Oriens,cohort,,Cohors prima Claudia equitata,,,,,,,,AMBIGUOUS,EXACT,222180 | 550756 | 629076 | 639096 | 857107,Dioscurias/Sebastopolis | Myrina/Sebastopolis | Sebastopolis | Sebastopolis/Herakleopolis/Karana? | Sebastopolis/Saleia,Sebastopolis,5
PLCAND00497,Secundarum,Secundarum,1,Place,Dux Pannoniae,Occidentis,cuneus,,Cuneus equitum Italicianorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00498,Securisca,Securisca,1,Place,Dux Moesiae secundae,Oriens,cuneus,,Cuneus equitum scutariorum,,,,,,,,MATCH,EXACT,216978,Securisca,Securisca,1
PLCAND00499,sed adiutorem de scola notariorum,sed adiutorem de scola notariorum,1,Place,Primicerius notariorum,Oriens,unknown,,Officium autem non habet,,,,,,,,UNMATCHED,,,,,0
PLCAND00500,sed adiutores de scriniis quos voluerit,sed adiutores de scriniis quos voluerit,1,Place,Insignia viri illustris quaestoris,Oriens,unknown,,Officium non habet,,,,,,,,UNMATCHED,,,,,0
PLCAND00501,sed adiutores electos de scriniis,sed adiutores electos de scriniis,1,Place,Magistri scriniorum. MemoriaeÝÝ EpistolarumÝÝ LibellorumÝÝ Graecarum,Oriens,unknown,,Officium autem de ipsi nemo habet,,,,,,,,UNMATCHED,,,,,0
PLCAND00502,Segeduno,Segeduno,1,Place,Dux Britanniarum,Occidentis,unknown,Tribunus,cohortis quartae Lingonum,,,,,,,,UNMATCHED,,,,,0
PLCAND00503,Selle,Selle,1,Place,Comes limitis Aegypti,Oriens,ala,,Ala prima Aegyptiorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00504,Serianae,Serianae,1,Place,Dux Syriae,Oriens,equites,,Equites scutarii Illyriciani,,,,,,,,UNMATCHED,,,,,0
PLCAND00505,Seruitii,Seruitii,1,Place,Dux Pannoniae,Occidentis,unknown,Praefectus,classis primae Pannonicae,,,,,,,,UNMATCHED,,,,,0
PLCAND00506,Sexagintaprista,Sexagintaprista,1,Place,Dux Moesiae secundae,Oriens,cuneus,,Cuneus equitum armigerorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00507,Sexagintaprista,Sexagintaprista,1,Place,Dux Moesiae secundae,Oriens,unknown,Praefectus,ripae legionis primae Italicae cohortis quintae pedaturae inferioris,,,,,,,,UNMATCHED,,,,,0
PLCAND00509,Silili,Silili,1,Place,Dux Thebaidos,Oriens,cohort,,Cohors prima Apamenorum,,,,,,,,MATCH,EXACT,756641,Selino/Silili,Silili,1
PLCAND00510,Siluanis,Siluanis,1,Place,Dux Armeniae,Oriens,ala,,Ala felix Theodosiana,,,,,,,,UNMATCHED,,,,,0
PLCAND00460,Remo et Silvanectas Belgicae secundae,Silvanectas Belgicae secundae,2,Place,Item praepositurae magistri militum praesentalis a parte peditum,Occidentis,unknown,Praefectus,laetorum gentilium,,,,,,,,UNMATCHED,,,,,0
PLCAND00511,Sina Iudaeorum,Sina Iudaeorum,1,Place,Dux Osrhoenae,Oriens,equites,,Equites promoti indigenae,,,,,,,,MATCH,EXACT,876701,Sinas/Sina Iudaeorum/Sinna,Sina Iudaeorum,1
PLCAND00512,Singiduno,Singiduno,1,Place,Dux Moesiae primae,Oriens,unknown,Praefectus,legionis quartae Flaviae,,,,,,,,UNMATCHED,,,,,0
PLCAND00513,Siosta,Siosta,1,Place,Dux Daciae ripensis,Oriens,unknown,Tribunus,cohortis secundorum reducum,,,,,,,,UNMATCHED,,,,,0
PLCAND00514,Sirmi,Sirmi,1,Place,Dux Pannoniae,Occidentis,ala,,Ala Sirmensis,,,,,,,,UNMATCHED,,,,,0
PLCAND00515,Sirmi,Sirmi,1,Place,Dux Pannoniae,Occidentis,unknown,Praefectus,classis primae Flaviae Augustae,,,,,,,,UNMATCHED,,,,,0
PLCAND00516,Sirmi,Sirmi,1,Place,Dux Pannoniae,Occidentis,unknown,Praefectus,militum Calcariensium,,,,,,,,UNMATCHED,,,,,0
PLCAND00517,Sisciae,Sisciae,1,Place,Dux Pannoniae,Occidentis,unknown,Tribunus,cohortis tertiae Alpinorum,,,,,,,,MATCH,LATIN_VARIANT,197504,Segestica/Siscia,Siscia,1
PLCAND00518,Sisila,Sisila,1,Place,Dux Armeniae,Oriens,cohort,,Cohors miliaria Germanorum,,,,,,,,MATCH,EXACT,876704,Sisila/Sissilisson Phrourion/Ziziola,Sisila,1
PLCAND00519,Solua,Solua,1,Place,Dux provinciae Valeriae,Occidentis,equites,,Equites Mauri,,,,,,,,UNMATCHED,,,,,0
PLCAND00520,Solue,Solue,1,Place,Dux provinciae Valeriae,Occidentis,cuneus,,Cuneus equitum scutatorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00521,Sosteos,Sosteos,1,Place,Comes limitis Aegypti,Oriens,ala,,Ala secunda Assyriorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00522,Speluncis,Speluncis,1,Place,Dux Arabiae,Oriens,equites,,Equites promoti indigenae,,,,,,,,MATCH,EXACT,857332,Speluncis,Speluncis,1
PLCAND00523,Submuntorio,Submuntorio,1,Place,Dux Raetiae,Occidentis,equites,,Equites stablesiani iuniores,,,,,,,,UNMATCHED,,,,,0
PLCAND00524,Submuntorio,Submuntorio,1,Place,Dux Raetiae,Occidentis,unknown,Praefectus,legionis tertiae Italicae partis superioris deputatae ripae primae,,,,,,,,UNMATCHED,,,,,0
PLCAND00525,Sucidaua,Sucidaua,1,Place,Dux Daciae ripensis,Oriens,unknown,Praefectus,legionis quintae Macedonicae,,,,,,,,UNMATCHED,,,,,0
PLCAND00526,Sucidaua,Sucidaua,1,Place,Dux Moesiae secundae,Oriens,cuneus,,Cuneus equitum stablesianorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00527,Suene,Suene,1,Place,Dux Thebaidos,Oriens,cohort,,Cohors quinta Suentium,,,,,,,,UNMATCHED,,,,,0
PLCAND00528,Suissa,Suissa,1,Place,Dux Armeniae,Oriens,ala,,Ala prima Ulpia Dacorum,,,,,,,,MATCH,EXACT,860859,Untitled,Suissa,1
PLCAND00529,Sura,Sura,1,Place,Dux Syriae,Oriens,unknown,Praefectus,legionis sextaedecimae Flaviae firmae,,,,,,,,MATCH,EXACT,109359,Sura (river),Sura,1
PLCAND00530,Syene,Syene,1,Place,Dux Thebaidos,Oriens,milites,,Milites Miliarenses,,,,,,,,MATCH,EXACT,786123,Syene,Syene | Syenē,1
PLCAND00531,Tabernas,Tabernas,1,Place,Comes Tingitaniae,Occidentis,unknown,Tribunus,cohortis tertiae Asturum,,,,,,,,UNMATCHED,,,,,0
PLCAND00532,Tabernis,Tabernis,1,Place,Dux Mogontiacensis,Occidentis,unknown,Praefectus,militum Menapiorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00533,Tacasiria,Tacasiria,1,Place,Comes limitis Aegypti,Oriens,ala,,Ala secunda Aegyptiorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00534,Talamonio,Talamonio,1,Place,Dux Scythiae,Oriens,cuneus,,Cuneus equitum Arcadum,,,,,,,,UNMATCHED,,,,,0
PLCAND00535,Taliata,Taliata,1,Place,Dux Moesiae primae,Oriens,auxilia,,Auxilium Taliatense,,,,,,,,MATCH,EXACT,207485,Taliata,Taliata,1
PLCAND00536,Taliatae,Taliatae,1,Place,Dux Moesiae primae,Oriens,unknown,Praefectus,militum exploratorum,,,,,,,,MATCH,LATIN_VARIANT,207485,Taliata,Taliata,1
PLCAND00537,Tamuco,Tamuco,1,Place,Comes Tingitaniae,Occidentis,unknown,Praefectus,alae Herculeae,,,,,,,,UNMATCHED,,,,,0
PLCAND00538,Tarba,Tarba,1,Place,Dux Palaestinae,Oriens,cohort,,Cohors prima agentenaria,,,,,,,,MATCH,EXACT,246679,Tarba,Tarba,1
PLCAND00539,Taurinis,Taurinis,1,Place,Item praepositurae magistri militum praesentalis a parte peditum,Occidentis,unknown,Praefectus,Sarmatarum gentilium,,,,,,,,UNMATCHED,,,,,0
PLCAND00540,Tauruno,Tauruno,1,Place,Dux Pannoniae,Occidentis,equites,,Equites promoti,,,,,,,,UNMATCHED,,,,,0
PLCAND00541,Tauruno siue Marsonia,Tauruno,1,Place,Dux Pannoniae,Occidentis,auxilia,,Auxilia ascarii,,,,,,,,UNMATCHED,,,,,0
PLCAND00543,Teglicio,Teglicio,1,Place,Dux Moesiae secundae,Oriens,milites,,Milites Moesiaci,,,,,,,,UNMATCHED,,,,,0
PLCAND00544,Tegra,Tegra,1,Place,Dux Moesiae secundae,Oriens,cuneus,,Cuneus equitum secundorum armigerorum,,,,,,,,MATCH,EXACT,217003,Tegris,Tegra,1
PLCAND00545,Tentira,Tentira,1,Place,Dux Thebaidos,Oriens,equites,,Equites sagittarii indigenae,,,,,,,,UNMATCHED,,,,,0
PLCAND00546,Teriolis,Teriolis,1,Place,Dux Raetiae,Occidentis,unknown,Tribunus,gentis per Raetias deputatae,,,,,,,,MATCH,EXACT,187581,Teriolis,Teriolis,1
PLCAND00547,Teriolis,Teriolis,1,Place,Dux Raetiae,Occidentis,unknown,Praefectus,legionis tertiae Italicae transvectioni specierum deputatae,,,,,,,,MATCH,EXACT,187581,Teriolis,Teriolis,1
PLCAND00064,Aquis siue Tertona,Tertona,2,Place,Item praepositurae magistri militum praesentalis a parte peditum,Occidentis,unknown,Praefectus,Sarmatarum gentilium,,,,,,,,UNMATCHED,,,,,0
PLCAND00548,Teutibarcio,Teutibarcio,1,Place,Dux Pannoniae,Occidentis,equites,,Equites promoti,,,,,,,,UNMATCHED,,,,,0
PLCAND00549,Teutiborgio,Teutiborgio,1,Place,Dux Pannoniae,Occidentis,cuneus,,Cuneus equitum Dalmatarum,,,,,,,,UNMATCHED,,,,,0
PLCAND00550,Teutiborgio,Teutiborgio,1,Place,Dux Pannoniae,Occidentis,unknown,Praefectus,legionis sextae Herculeae,,,,,,,,UNMATCHED,,,,,0
PLCAND00551,Thainatha,Thainatha,1,Place,Dux Arabiae,Oriens,ala,,Ala prima Valentiana,,,,,,,,MATCH,EXACT,678423,Thantia/Thainatha,Thainatha,1
PLCAND00552,Thama,Thama,1,Place,Dux Foenicis,Oriens,cohort,,Cohors prima Orientalis,,,,,,,,UNMATCHED,,,,,0
PLCAND00553,Thamana,Thamana,1,Place,Dux Palaestinae,Oriens,cohort,,Cohors quarta Palaestinorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00554,Thannuri,Thannuri,1,Place,Dux Mesopotamiae,Oriens,equites,,Equites sagittarii indigenae,,,,,,,,UNMATCHED,,,,,0
PLCAND00555,Thaubasteos,Thaubasteos,1,Place,Comes limitis Aegypti,Oriens,ala,,Ala secunda Ulpia Afrorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00556,Thebas,Thebas,1,Place,Dux Thebaidos,Oriens,legion,,Legio tertia Diocletiana,,,,,,,,UNMATCHED,,,,,0
PLCAND00557,Thelsee,Thelsee,1,Place,Dux Foenicis,Oriens,equites,,Equites Saraceni,,,,,,,,UNMATCHED,,,,,0
PLCAND00558,Thenenuthi,Thenenuthi,1,Place,Comes limitis Aegypti,Oriens,ala,,Ala tertia Arabum,,,,,,,,UNMATCHED,,,,,0
PLCAND00464,Resain - Theodosiopoli,Theodosiopoli,2,Place,Dux Mesopotamiae,Oriens,equites,,Equites promoti Illyriciani,,,,,,,,UNMATCHED,,,,,0
PLCAND00559,Theraco,Theraco,1,Place,Dux Thebaidos,Oriens,unknown,,;Cohors prima Lusitanorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00560,Thilbisme,Thilbisme,1,Place,Dux Mesopotamiae,Oriens,equites,,Equites sagittarii indigenae Thibithenses,,,,,,,,UNMATCHED,,,,,0
PLCAND00561,Thillaamana,Thillaamana,1,Place,Dux Osrhoenae,Oriens,cohort,,Cohors prima Gaetulorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00562,Thillacama,Thillacama,1,Place,Dux Osrhoenae,Oriens,ala,,Ala septima Valeria praelectorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00563,Thillafica,Thillafica,1,Place,Dux Osrhoenae,Oriens,ala,,Ala secunda Paflagonum,,,,,,,,MATCH,EXACT,876722,Thillafica,Thillafica,1
PLCAND00564,Thillazamana,Thillazamana,1,Place,Dux Osrhoenae,Oriens,equites,,Equites sagittarii indigenae,,,,,,,,MATCH,EXACT,876723,Thillazamana/Monithilla,Thillazamana,1
PLCAND00565,Thinunepis,Thinunepis,1,Place,Comes limitis Aegypti,Oriens,ala,,Ala prima Tingitana,,,,,,,,UNMATCHED,,,,,0
PLCAND00566,Thmou,Thmou,1,Place,Dux Thebaidos,Oriens,ala,,Ala prima Hiberorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00567,Tohu,Tohu,1,Place,Comes limitis Aegypti,Oriens,cohort,,Cohors prima Augusta Pannoniorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00568,Toloha,Toloha,1,Place,Dux Palaestinae,Oriens,ala,,Ala Constantiana,,,,,,,,MATCH,EXACT,697755,Toloha,Toloha,1
PLCAND00569,Touia -contra Bintha,Touia -contra Bintha,1,Place,Dux Osrhoenae,Oriens,ala,,Ala prima Victoriae,,,,,,,,UNMATCHED,,,,,0
PLCAND00570,Transalba,Transalba,1,Place,Dux Daciae ripensis,Oriens,auxilia,,Auxilium Miliarensium,,,,,,,,UNMATCHED,,,,,0
PLCAND00571,Transdiernis,Transdiernis,1,Place,Dux Daciae ripensis,Oriens,unknown,Praefectus,militum exploratorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00572,Transdrobeta,Transdrobeta,1,Place,Dux Daciae ripensis,Oriens,unknown,Praefectus,legionis tertiaedecimae geminae,,,,,,,,UNMATCHED,,,,,0
PLCAND00573,Transiacinco,Transiacinco,1,Place,Dux provinciae Valeriae,Occidentis,unknown,Praefectus,legionis,,,,,,,,UNMATCHED,,,,,0
PLCAND00397,Pannoniae secundae - translati Salonis,translati Salonis,2,Place,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,Procurator gynaecii Bassianensis,,,,,,,,UNMATCHED,,,,,0
PLCAND00574,Transluco,Transluco,1,Place,Dux Daciae ripensis,Oriens,auxilia,,Auxilium Claustrinorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00575,Transmariscae,Transmariscae,1,Place,Dux Moesiae secundae,Oriens,milites,,Milites Novenses,,,,,,,,MATCH,LATIN_VARIANT,217021,Transmarisca,Transmarisca,1
PLCAND00576,Transmariscae,Transmariscae,1,Place,Dux Moesiae secundae,Oriens,unknown,Praefectus,ripae legionis undecimae Claudiae cohortis quintae pedaturae inferioris,,,,,,,,MATCH,LATIN_VARIANT,217021,Transmarisca,Transmarisca,1
PLCAND00577,Transmariscae,Transmariscae,1,Place,Dux Moesiae secundae,Oriens,unknown,Praefectus,ripae legionis undecimae Claudiae cohortis quintae pedaturae superioris,,,,,,,,MATCH,LATIN_VARIANT,217021,Transmarisca,Transmarisca,1
PLCAND00578,Trapezunta,Trapezunta,1,Place,Dux Armeniae,Oriens,unknown,Praefectus,legionis primae Ponticae,,,,,,,,UNMATCHED,,,,,0
PLCAND00579,Tricomia,Tricomia,1,Place,Dux Arabiae,Oriens,equites,,Equites promoti Illyriciani,,,,,,,,MATCH,EXACT,678436,Tricomia,Tricomia,1
PLCAND00580,Tricornio,Tricornio,1,Place,Dux Moesiae primae,Oriens,auxilia,,Auxiliares Tricornienses,,,,,,,,UNMATCHED,,,,,0
PLCAND00581,Tricornio,Tricornio,1,Place,Dux Moesiae primae,Oriens,auxilia,,Auxilium Aureomontanum,,,,,,,,UNMATCHED,,,,,0
PLCAND00582,Tricornio,Tricornio,1,Place,Dux Moesiae primae,Oriens,cuneus,,Cuneus equtum sagittariorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00583,Trimammio,Trimammio,1,Place,Dux Moesiae secundae,Oriens,milites,,Milites Constantini,,,,,,,,UNMATCHED,,,,,0
PLCAND00373,Oasi minore - Trimtheos,Trimtheos,2,Place,Dux Thebaidos,Oriens,ala,,Ala prima Quadorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00584,Trosmis,Trosmis,1,Place,Dux Scythiae,Oriens,milites,,Milites secundi Constantini,,,,,,,,UNMATCHED,,,,,0
PLCAND00585,Trosmis,Trosmis,1,Place,Dux Scythiae,Oriens,unknown,Praefectus,legionis secundae Herculiae,,,,,,,,UNMATCHED,,,,,0
PLCAND00586,Tunnocelo,Tunnocelo,1,Place,Dux Britanniarum,Occidentis,unknown,Tribunus,cohortis primae Aeliae classicae,,,,,,,,UNMATCHED,,,,,0
PLCAND00587,Ualtha,Ualtha,1,Place,Dux Arabiae,Oriens,cohort,,Cohors octava voluntaria,,,,,,,,UNMATCHED,,,,,0
PLCAND00588,Ulucitra,Ulucitra,1,Place,Dux Moesiae secundae,Oriens,cohort,,Cohors quarta Gallorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00589,Uto,Uto,1,Place,Dux Daciae ripensis,Oriens,cuneus,,Cuneus equitum Constantinianorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00590,Vale Alba,Vale Alba,1,Place,Dux Foenicis,Oriens,cohort,,Cohors prima Iulia lectorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00591,Valentia,Valentia,1,Place,Dux Armeniae,Oriens,cohort,,Cohors prima Theodosiana,,,,,,,,AMBIGUOUS,EXACT,266090 | 442845 | 857032,Apsaros/Apsyrtos | Valentia | Valetium/Balesium,Valentia,3
PLCAND00592,Vallatio,Vallatio,1,Place,Dux Raetiae,Occidentis,unknown,Praefectus,alae secundae Valeriae singularis,,,,,,,,UNMATCHED,,,,,0
PLCAND00593,Valle Diocletiana,Valle Diocletiana,1,Place,Dux Foenicis,Oriens,cohort,,Cohors secunda Aegyptiorum,,,,,,,,MATCH,EXACT,678447,‘Valle Diocletiana’,Valle Diocletiana,1
PLCAND00594,Vangiones,Vangiones,1,Place,Dux Mogontiacensis,Occidentis,unknown,Praefectus,militum secundae Flaviae,,,,,,,,MATCH,EXACT,109410,Vangiones,Vangiones,1
PLCAND00595,Varina,Varina,1,Place,Dux Daciae ripensis,Oriens,cuneus,,Cuneus equitum Dalmatarum,,,,,,,,UNMATCHED,,,,,0
PLCAND00596,Variniana,Variniana,1,Place,Dux Daciae ripensis,Oriens,unknown,Praefectus,legionis quintae Macedonicae,,,,,,,,UNMATCHED,,,,,0
PLCAND00597,Veleia,Veleia,1,Place,Item praepositurae magistri militum praesentalis a parte peditum,Occidentis,unknown,Tribunus,cohortis primae Gallicae,,,,,,,,AMBIGUOUS,EXACT,246232 | 383811,Bele(g)ia/Veleia | Veleia,Veleia,2
PLCAND00598,Venaxamodorum,Venaxamodorum,1,Place,Dux Raetiae,Occidentis,unknown,Tribunus,cohortis sextae Valeriaae Raetorum,,,,,,,,UNMATCHED,,,,,0
PLCAND00599,Venetiae,Venetiae,1,Place,Insignia viri illustris comitis sacrarum largitionum,Occidentis,unknown,Praepositus,thesaurorum Aquileiensium,,,,,,,,AMBIGUOUS,LATIN_VARIANT,138643 | 393511,Venetia,Venetia,2
PLCAND00600,Venetiae et Histriae,Venetiae,1,Place,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,Procurator bafii Cissensis,,,,,,,,UNMATCHED,,,,,0
PLCAND00602,Venetiae inferioris,Venetiae inferioris,1,Place,Insignia viri illustris comitis sacrarum largitionum,Occidentis,civil,,Procurator gynaecii Aquileiensis,,,,,,,,UNMATCHED,,,,,0
PLCAND00603,Veranoca,Veranoca,1,Place,Dux Foenicis,Oriens,cohort,,Cohors tetria Herculia,,,,,,,,UNMATCHED,,,,,0
PLCAND00604,Vercellis,Vercellis,1,Place,Item praepositurae magistri militum praesentalis a parte peditum,Occidentis,unknown,Praefectus,Sarmatarum gentilium,,,,,,,,UNMATCHED,,,,,0
PLCAND00605,Veriaraca,Veriaraca,1,Place,Dux Foenicis,Oriens,ala,,Ala noun Diocletiana,,,,,,,,MATCH,EXACT,668396,Veriaraca,Veriaraca,1
PLCAND00606,Verofabula,Verofabula,1,Place,Dux Foenicis,Oriens,ala,,Ala prima Saxonum,,,,,,,,UNMATCHED,,,,,0
PLCAND00607,Verteris,Verteris,1,Place,Dux Britanniarum,Occidentis,unknown,Praefectus,numeri directorum,,,,,,,,MATCH,EXACT,89312,Verteris,Verteris,1
PLCAND00476,Sabure siue Veterocariae,Veterocariae,2,Place,Dux Palaestinae,Oriens,equites,,Equites primi felices Palaestini,,,,,,,,UNMATCHED,,,,,0
