placeId,sourceNodeId,occurrenceId,placeName,pleiadesId,pleiadesName,latitude,longitude,featureType,document,chapter,office,unit,sourceLine,matchType,confidence,contextStatus,gisProvince,expectedProvince,hardProvince,softProvince,region
OCC000364,,OCC000364,Novariae,383717,Novaria,45.445082,8.618661,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,Sarmatarum gentilium,1604,EXACT_NO_CONTEXT,confirmed,NO_CONTEXT,AEMILIA ET LIGURIA,Italia mediterranea,Italia mediterranea,,
OCC000365,,OCC000365,Vercellis,383815,Vercellae,45.321094,8.426374,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,Sarmatarum gentilium,1605,EXACT_NO_CONTEXT,confirmed,NO_CONTEXT,AEMILIA ET LIGURIA,Italia mediterranea,Italia mediterranea,,
OCC000366,,OCC000366,Bononiae,393421,Bononia,44.49452,11.349271,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,Sarmatarum gentilium,1607,CONTEXT_EXACT,confirmed,HARD_MATCH,AEMILIA ET LIGURIA,Aemilia,Aemilia,,
OCC000368,,OCC000368,Pollentia,383745,Pollentia,44.686768,7.895976,unknown,Occidentis,Item praepositurae magistri militum praesentalis a parte peditum,Praefectus,Sarmatarum gentilium,1609,CONTEXT_EXACT,confirmed,HARD_MATCH,AEMILIA ET LIGURIA,Liguria,Liguria,,
OCC000372,,OCC000372,Damasci,678106,Damascus,33.51158693541351,36.3066092133522,mosque,Oriens,Insignia viri illustris magistri officiorum,,Scutaria et armorum,509,REGION_EXACT,confirmed,REGION_MATCH,AUGUSTA LIBANENSIS,,,,ORIENS
OCC000373,,OCC000373,Antiochiae,658381,Antiochia,36.202097,36.15818,unknown,Oriens,Insignia viri illustris magistri officiorum,,Scutaria et armorum,510,REGION_EXACT,confirmed,REGION_MATCH,SYRIA COELE,,,,ORIENS
OCC000374,,OCC000374,Antiochiae,658381,Antiochia,36.202097,36.15818,unknown,Oriens,Insignia viri illustris magistri officiorum,,Clibanaria,511,REGION_EXACT,confirmed,REGION_MATCH,SYRIA COELE,,,,ORIENS
OCC000375,,OCC000375,Edesa,638734,Aedesa,36.75,29.75,unknown,Oriens,Insignia viri illustris magistri officiorum,,Scutaria et armamentaria,512,FUZZY_NO_CONTEXT,confirmed,REGION_MISMATCH,LYCIA ET PAMPHYLIA,,,,ORIENS
OCC000377,,OCC000377,Caesarea,629035,Caesarea,38.728033,35.484989,unknown,Oriens,Insignia viri illustris magistri officiorum,,Clibanaria,515,CONTEXT_EXACT,confirmed,HARD_MATCH,CAPPADOCIA,cappadociae,cappadociae,,PONTICA
OCC000378,,OCC000378,Nicomediae,511337,Nicomedia,40.765931,29.916288,unknown,Oriens,Insignia viri illustris magistri officiorum,,Scutaria et armorum,516,REGION_EXACT,confirmed,REGION_MATCH,BITHYNIA,,,,PONTICA
OCC000379,,OCC000379,Nicomediae,511337,Nicomedia,40.765931,29.916288,unknown,Oriens,Insignia viri illustris magistri officiorum,,Clibanaria,517,REGION_EXACT,confirmed,REGION_MATCH,BITHYNIA,,,,PONTICA
OCC000380,,OCC000380,Sardis,550867,Sardis,38.488314,28.040286,unknown,Oriens,Insignia viri illustris magistri officiorum,,Scutaria et armorum,519,CONTEXT_EXACT,confirmed,HARD_MATCH,LYDIA,lydiae,lydiae,,ASIANA
OCC000381,,OCC000381,Hadrianopolis Haemimonti,501427,Hadrianopolis,41.140485,24.257643,unknown,Oriens,Insignia viri illustris magistri officiorum,,Scutaria et armorum,521,REGION_EXACT,confirmed,REGION_MATCH,RHODOPE,,,,THRACIAE
OCC000382,,OCC000382,Marcianopoli,216878,Marcianopolis,43.22504,27.585033,unknown,Oriens,Insignia viri illustris magistri officiorum,,Scutaria et armorum,522,REGION_EXACT,confirmed,REGION_MATCH,MOESIA INFERIOR,,,,THRACIAE
OCC000383,,OCC000383,Thessalonicensis,491741,Thessalonica,40.626402,22.956201,unknown,Oriens,Insignia viri illustris magistri officiorum,,Thessalonicensis,524,EXACT_NO_CONTEXT,confirmed,NO_CONTEXT,MACEDONIA,,,,
OCC000385,,OCC000385,Ratiarensis,207376,Ratiaria,43.809753,22.919689,unknown,Oriens,Insignia viri illustris magistri officiorum,,Ratiarensis,526,EXACT_NO_CONTEXT,confirmed,NO_CONTEXT,DACIA RIPENSIS,,,,
OCC000387,,OCC000387,Memfi,736963,Memphis,29.849491,31.255061,settlement,Oriens,Comes limitis Aegypti,,Legio quinta Macadonica,793,CONTEXT_FUZZY,confirmed,SOFT_MATCH,AEGYPTUS HERCULIA,Aegypti,,Aegypti,
OCC000388,,OCC000388,Babilona,727082,Babylon,30.00543,31.229959,unknown,Oriens,Comes limitis Aegypti,,Legio tertiadecima gemina,794,,confirmed,SOFT_MATCH,AEGYPTUS HERCULIA,Aegypti,,Aegypti,
OCC000389,,OCC000389,Pelusio,727192,Pelusium,31.049917,32.600128,unknown,Oriens,Comes limitis Aegypti,,Equites stablesiani,795,CONTEXT_EXACT,confirmed,SOFT_MATCH,AEGYPTUS HERCULIA,Aegypti,,Aegypti,
OCC000392,,OCC000392,Parembole,736993,Parembole,29.311376,31.238111,unknown,Oriens,Comes limitis Aegypti,,Legio secunda Traiana,798,CONTEXT_EXACT,confirmed,SOFT_MATCH,AEGYPTUS HERCULIA,Aegypti,,Aegypti,
OCC000402,,OCC000402,Hipponos,736924,Hipponon,28.649751,30.8668,unknown,Oriens,Comes limitis Aegypti,,Ala Apriana,811,,confirmed,SOFT_MATCH,AEGYPTUS HERCULIA,Aegypti,,Aegypti,
OCC000412,,OCC000412,Affrodito,736889,Aphrodito,29.408419,31.25167,unknown,Oriens,Comes limitis Aegypti,,Cohors quarta Iuthungorum,822,,confirmed,SOFT_MATCH,AEGYPTUS HERCULIA,Augustamnicae,Augustamnicae,Aegypti,
OCC000416,,OCC000416,Lico,187457,Licus,46.7770552,13.5133267,unknown,Oriens,Dux Thebaidos,,Cuneus equitum Maurorum scutariorum,863,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,VENETIA ET HISTRIA,Thebaidos,,Thebaidos,
OCC000419,,OCC000419,Copto,786010,Coptos,25.956181,32.769868,unknown,Oriens,Dux Thebaidos,,Equites sagittarii indigenae,866,CONTEXT_EXACT,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000421,,OCC000421,Lato,589899,Lato,35.179924,25.656483,unknown,Oriens,Dux Thebaidos,,Equites sagittarii indigenae,868,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,CRETA,Thebaidos,,Thebaidos,
OCC000422,,OCC000422,Maximianopoli,786047,Maximianopolis,26.115273,32.674131,unknown,Oriens,Dux Thebaidos,,Equites sagittarii indigenae,869,CONTEXT_EXACT,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000423,,OCC000423,Ombos,786079,Ombos,24.45205277777778,32.92824444444445,temple,Oriens,Dux Thebaidos,,Legio tertia Diocletiana,871,CONTEXT_EXACT,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000424,,OCC000424,Cusas,756588,Cusas,27.438183,30.817991,unknown,Oriens,Dux Thebaidos,,Legio secunda Flavia Constantia Thebaeorum,872,CONTEXT_EXACT,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000425,,OCC000425,Apollonos superioris,785976,Apollonos,24.498288,34.748068,unknown,Oriens,Dux Thebaidos,,Legio secunda Traiana,873,EXACT_NO_CONTEXT,confirmed,SOFT_UNVERIFIED,,Thebaidos,,Thebaidos,
OCC000426,,OCC000426,Syene,786123,Syene,24.095991,32.904942,unknown,Oriens,Dux Thebaidos,,Milites Miliarenses,874,CONTEXT_EXACT,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000427,,OCC000427,Copto,786010,Coptos,25.956181,32.769868,unknown,Oriens,Dux Thebaidos,,Legio prima Valentiniana,875,CONTEXT_EXACT,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000428,,OCC000428,Filas,786089,Philae,24.025031,32.884252,temple-2,Oriens,Dux Thebaidos,,Legio prima Maximiana,876,CONTEXT_FUZZY,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000430,,OCC000430,Hermunthi,786036,Hermonthis,25.550269,32.508054,unknown,Oriens,Dux Thebaidos,,Legio secunda Valentiniana,878,,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000431,,OCC000431,Asfynis,785978,Asfynis,25.315559,32.510652,unknown,Oriens,Dux Thebaidos,,Equites felices Honoriani,879,CONTEXT_EXACT,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000433,,OCC000433,Poisrietemidos,756625,Poisarietemidos,27.933259,30.883298,unknown,Oriens,Dux Thebaidos,,Ala secunda Hispanorum,882,CONTEXT_FUZZY,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000435,,OCC000435,Isiu,756583,Isiu,27.26579,31.149104,unknown,Oriens,Dux Thebaidos,,Ala quarta Britonum,884,CONTEXT_EXACT,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000436,,OCC000436,Thmou,737091,Tmou,28.150535,30.67969,unknown,Oriens,Dux Thebaidos,,Ala prima Hiberorum,885,CONTEXT_FUZZY,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000438,,OCC000438,Maximianopoli,786047,Maximianopolis,26.115273,32.674131,unknown,Oriens,Dux Thebaidos,,Ala tertia dromedariorum,887,CONTEXT_EXACT,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000442,,OCC000442,Psinaula,756628,Psinaula,26.653194,31.600403,unknown,Oriens,Dux Thebaidos,,Ala secunda Herculia dromedariorum,893,CONTEXT_EXACT,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000447,,OCC000447,Silili,756641,Silili,26.779471,31.555114,unknown,Oriens,Dux Thebaidos,,Cohors prima Apamenorum,899,CONTEXT_EXACT,confirmed,SOFT_MATCH,THEBAIS,Thebaidos,,Thebaidos,
OCC000450,,OCC000450,Burgo Severi,138249,Burgus,45.039335,-0.559844,unknown,Oriens,Dux Thebaidos,,Cohors nona Alamannorum,902,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,AQUITANIA II,Thebaidos,,Thebaidos,
OCC000452,,OCC000452,Lapidariorum,187446,Lapidaria,46.634098,9.443943,unknown,Oriens,Dux Thebaidos,,Cohors sexta saginarum,905,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,RAETIA,Thebaidos,,Thebaidos,
OCC000454,,OCC000454,Otthara,668327,Otthara,34.422928,37.173068,unknown,Oriens,Dux Foenicis,,Equites Mauri Illyriciani,919,CONTEXT_EXACT,confirmed,SOFT_MATCH,AUGUSTA LIBANENSIS,Foenicis,,Foenicis,
OCC000459,,OCC000459,Nazala,668315,Nazala,34.260948,37.257544,unknown,Oriens,Dux Foenicis,,Equites promoti indigenae,924,CONTEXT_EXACT,confirmed,SOFT_MATCH,AUGUSTA LIBANENSIS,Foenicis,,Foenicis,
OCC000461,,OCC000461,Casama,678085,Casama,34.031455,36.700612,unknown,Oriens,Dux Foenicis,,Equites sagittarii indigenae,926,CONTEXT_EXACT,confirmed,SOFT_MATCH,AUGUSTA LIBANENSIS,Foenicis,,Foenicis,
OCC000463,,OCC000463,Betproclis,668212,Betproclis,34.639874,37.111805,unknown,Oriens,Dux Foenicis,,Equites Saraceni indigenae,928,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,SYRIA COELE,Foenicis,,Foenicis,
OCC000465,,OCC000465,Adatha,658366,Adatha,37.702358,37.409481,unknown,Oriens,Dux Foenicis,,Equites sagittarii indigenae,930,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,AUGUSTA EUPHRATENSIS,Foenicis,,Foenicis,
OCC000466,,OCC000466,Palmira,668331,Palmyra,34.553302,38.269948,temple-2,Oriens,Dux Foenicis,Praefectus,legionis primae Illyricorum,931,FUZZY_NO_CONTEXT,confirmed,SOFT_MISMATCH,SYRIA COELE,Foenicis,,Foenicis,
OCC000469,,OCC000469,Veriaraca,668396,Veriaraca,34.385516,38.082065,unknown,Oriens,Dux Foenicis,,Ala noun Diocletiana,935,CONTEXT_EXACT,confirmed,SOFT_MATCH,AUGUSTA LIBANENSIS,Foenicis,,Foenicis,
OCC000470,,OCC000470,Cunna,668233,Cunna,34.266959,37.832095,unknown,Oriens,Dux Foenicis,,Ala prima Francorum,936,CONTEXT_EXACT,confirmed,SOFT_MATCH,AUGUSTA LIBANENSIS,Foenicis,,Foenicis,
OCC000476,,OCC000476,Oneuatha,678315,Oneuatha,34.018825,37.283135,unknown,Oriens,Dux Foenicis,,Cohors quinta pacta Alamannorum,942,CONTEXT_EXACT,confirmed,SOFT_MATCH,AUGUSTA LIBANENSIS,Foenicis,,Foenicis,
OCC000478,,OCC000478,Valle Diocletiana,678447,Valle Diocletiana,33.753494,36.973873,unknown,Oriens,Dux Foenicis,,Cohors secunda Aegyptiorum,944,CONTEXT_EXACT,confirmed,SOFT_MATCH,AUGUSTA LIBANENSIS,Foenicis,,Foenicis,
OCC000480,,OCC000480,Serianae,668369,Seriane,35.387685,37.800064,unknown,Oriens,Dux Syriae,,Equites scutarii Illyriciani,958,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SYRIA COELE,Syriae et Eufratensis Syriae,,Syriae et Eufratensis Syriae,
OCC000481,,OCC000481,Occariba,668322,Occaraba,35.076322,37.489463,unknown,Oriens,Dux Syriae,,Equites promoti Illyriciani,959,,confirmed,SOFT_MATCH,SYRIA COELE,Syriae et Eufratensis Syriae,,Syriae et Eufratensis Syriae,
OCC000484,,OCC000484,Anatha,668196,Anatha,34.671287,38.582516,unknown,Oriens,Dux Syriae,,Equites sagittarii indigenae,962,CONTEXT_EXACT,confirmed,SOFT_MATCH,SYRIA COELE,Syriae et Eufratensis Syriae,,Syriae et Eufratensis Syriae,
OCC000485,,OCC000485,Acadama,668177,Acadama,35.083196,38.423851,unknown,Oriens,Dux Syriae,,Equites sagittarii,963,CONTEXT_EXACT,confirmed,SOFT_MATCH,SYRIA COELE,Syriae et Eufratensis Syriae,,Syriae et Eufratensis Syriae,
OCC000487,,OCC000487,Oresa,668323,Oresa,35.124102,38.94342,unknown,Oriens,Dux Syriae,Praefectus,legionis quartae Scythicae,965,CONTEXT_EXACT,confirmed,SOFT_MATCH,SYRIA COELE,Syriae et Eufratensis Syriae,,Syriae et Eufratensis Syriae,
OCC000488,,OCC000488,Barbalisso,668208,Barbalissus,36.01724,38.142301,unknown,Oriens,Dux Syriae,,Equites Dalmatae Illyriciani,967,CONTEXT_CONFLICT_EXACT,confirmed,HARD_MISMATCH,OSRHOENE,Augusta Eufratensi,Augusta Eufratensi,Syriae,In Augusta Eufratensi
OCC000491,,OCC000491,Sura,109359,Sura,49.5,5.5,unknown,Oriens,Dux Syriae,Praefectus,legionis sextaedecimae Flaviae firmae,970,CONTEXT_CONFLICT_EXACT,confirmed,HARD_MISMATCH,BELGICA I,Augusta Eufratensi,Augusta Eufratensi,Syriae,In Augusta Eufratensi
OCC000494,,OCC000494,Helela,668259,Helela,34.778675,38.733046,unknown,Oriens,Dux Syriae,,Cohors prima Gotthorum,974,CONTEXT_EXACT,confirmed,SOFT_MATCH,SYRIA COELE,Syriae,,Syriae,
OCC000497,,OCC000497,Ammattha,668183,Ammattha,35.684651,37.65125,unknown,Oriens,Dux Syriae,,Cohors prima victorum,977,CONTEXT_EXACT,confirmed,SOFT_MATCH,SYRIA COELE,Syriae,,Syriae,
OCC000498,,OCC000498,Benosabae,687846,Berosaba,31.250369,34.790451,unknown,Oriens,Dux Palaestinae,,Equites Dalmatae Illyriciani,990,,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000499,,OCC000499,Benosabae,687846,Berosaba,31.250369,34.790451,unknown,Oriens,Dux Palaestinae,,Equites Dalmatae Illyriciani,991,,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000500,,OCC000500,Menochiae,687964,Menochia,31.334516,34.399245,unknown,Oriens,Dux Palaestinae,,Equites promoti Illyriciani,992,CONTEXT_EXACT,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000502,,OCC000502,Aeliae,324657,Aeliae,35.4232,10.437678,unknown,Oriens,Dux Palaestinae,,Equites Mauri Illyriciani,994,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,BYZACENA,Palaestinae,,Palaestinae,
OCC000503,,OCC000503,Birsama,687864,Birsama,31.26045,34.537078,unknown,Oriens,Dux Palaestinae,,Equites Thamudeni Illyriciani,995,CONTEXT_EXACT,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000505,,OCC000505,Zodocathae,697769,Zodacatha,30.186526,35.512756,unknown,Oriens,Dux Palaestinae,,Equites promiti indigenae,997,,confirmed,SOFT_NEAR_MATCH,,Palaestinae,,Palaestinae,
OCC000507,,OCC000507,Zoarae,697768,Zoara,31.02726,35.481813,unknown,Oriens,Dux Palaestinae,,Equites sagittarii indigenae,999,CONTEXT_EXACT,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000509,,OCC000509,Sabure,697750,Sabure,30.314037,35.385319,unknown,Oriens,Dux Palaestinae,,Equites primi felices Palaestini,1001,CONTEXT_EXACT,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000510,,OCC000510,Veterocariae,697750,Veterocaria,30.314037,35.385319,unknown,Oriens,Dux Palaestinae,,Equites primi felices Palaestini,1001,CONTEXT_EXACT,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000512,,OCC000512,Ailae,746700,Aila,29.796591,34.94276,unknown,Oriens,Dux Palaestinae,Praefectus,legionis decimae Fretensis,1003,CONTEXT_EXACT,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000514,,OCC000514,Admatha,678131,Admatha,32.684043,35.665625,unknown,Oriens,Dux Palaestinae,,Ala Antana dromedariorum,1006,CONTEXT_EXACT,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000515,,OCC000515,Toloha,697755,Toloha,30.843214,35.406656,unknown,Oriens,Dux Palaestinae,,Ala Constantiana,1007,CONTEXT_EXACT,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000516,,OCC000516,apud Praesidium,697729,Praesidium,30.944103,35.442258,unknown,Oriens,Dux Palaestinae,,Ala secunda felix Valentiana,1008,CONTEXT_EXACT,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000520,,OCC000520,Tarba,246679,Tarba,43.23314,0.074264,unknown,Oriens,Dux Palaestinae,,Cohors prima agentenaria,1013,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,NOVEM POPULI,Palaestinae,,Palaestinae,
OCC000521,,OCC000521,Praesidio,697729,Praesidium,30.944103,35.442258,unknown,Oriens,Dux Palaestinae,,Cohors quarta Frygium,1014,CONTEXT_EXACT,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000524,,OCC000524,Arieldela,746715,Arieldela,30.08098,35.236212,unknown,Oriens,Dux Palaestinae,,Cohors secunda Galatarum,1017,CONTEXT_EXACT,confirmed,SOFT_MATCH,PALAESTINA,Palaestinae,,Palaestinae,
OCC000528,,OCC000528,Callinico,668318,Callinicum,35.972501,39.08287,unknown,Oriens,Dux Osrhoenae,,Equites promoti Illyriciani,1035,CONTEXT_EXACT,confirmed,SOFT_MATCH,OSRHOENE,Osrhoenae,,Osrhoenae,
OCC000529,,OCC000529,Dabana,658448,Dabana,36.663746,38.951714,unknown,Oriens,Dux Osrhoenae,,Equites Mauri Illyriciani,1036,CONTEXT_EXACT,confirmed,SOFT_MATCH,OSRHOENE,Osrhoenae,,Osrhoenae,
OCC000532,,OCC000532,Oraba,874688,Oraba,36.244537,40.707477,unknown,Oriens,Dux Osrhoenae,,Equites sagittarii indigenae,1039,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Osrhoenae,,Osrhoenae,
OCC000536,,OCC000536,Circesio,893974,Circesium,35.334435,40.326381,unknown,Oriens,Dux Osrhoenae,Praefectus,legionis quartae Parthicae,1043,CONTEXT_EXACT,confirmed,SOFT_MATCH,OSRHOENE,Osrhoenae,,Osrhoenae,
OCC000544,,OCC000544,Amidae,874298,Amida,37.911777,40.224033,unknown,Oriens,Dux Mesopotamiae,,Equites scutarii Illyriciani,1066,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Mesopotamiae,,Mesopotamiae,
OCC000545,,OCC000545,Resain - Theodosiopoli,874662,Theodosiopolis,36.825837,40.049623,unknown,Oriens,Dux Mesopotamiae,,Equites promoti Illyriciani,1067,CONTEXT_EXACT,confirmed,SOFT_MATCH,MESOPOTAMIA,Mesopotamiae,,Mesopotamiae,
OCC000546,,OCC000546,Amidae,874298,Amida,37.911777,40.224033,unknown,Oriens,Dux Mesopotamiae,,Equites ducatores Illyriciani,1068,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Mesopotamiae,,Mesopotamiae,
OCC000547,,OCC000547,Constantia,874324,Constantia,37.233333,39.766666,unknown,Oriens,Dux Mesopotamiae,,Equites felices Honoriani Illyriciani,1069,CONTEXT_EXACT,confirmed,SOFT_MATCH,MESOPOTAMIA,Mesopotamiae,,Mesopotamiae,
OCC000553,,OCC000553,Thannuri,874762,Thannuris,36.438598,40.86652,unknown,Oriens,Dux Mesopotamiae,,Equites sagittarii indigenae,1075,EXACT_NO_CONTEXT,confirmed,SOFT_UNVERIFIED,,Mesopotamiae,,Mesopotamiae,
OCC000561,,OCC000561,Motha,678289,Motha,32.41855,36.818713,unknown,Oriens,Dux Arabiae,,Equites scutarii Illyriciani,1096,CONTEXT_NEAR_EXACT,confirmed,SOFT_NEAR_MATCH,,Arabiae,,Arabiae,
OCC000562,,OCC000562,Tricomia,678436,Tricomia,32.491336,36.712059,unknown,Oriens,Dux Arabiae,,Equites promoti Illyriciani,1097,CONTEXT_EXACT,confirmed,SOFT_MATCH,ARABIA,Arabiae,,Arabiae,
OCC000563,,OCC000563,Ziza,697767,Ziza,31.703711,35.952182,unknown,Oriens,Dux Arabiae,,Equites Dalmatae Illyriciani,1098,CONTEXT_EXACT,confirmed,SOFT_MATCH,ARABIA,Arabiae,,Arabiae,
OCC000564,,OCC000564,Areopoli,697632,Areopolis,31.272021,35.736,unknown,Oriens,Dux Arabiae,,Equites Mauri Illyriciani,1099,CONTEXT_EXACT,confirmed,SOFT_MATCH,ARABIA,Arabiae,,Arabiae,
OCC000567,,OCC000567,Gadda,697666,Gadda,32.026672,36.081722,unknown,Oriens,Dux Arabiae,,Equites sagittari indigenae,1102,CONTEXT_EXACT,confirmed,SOFT_MATCH,ARABIA,Arabiae,,Arabiae,
OCC000568,,OCC000568,Bostra,678073,Bostra,32.517831,36.48369,unknown,Oriens,Dux Arabiae,Praefectus,legionis tertiae Cyrenaicae,1103,CONTEXT_EXACT,confirmed,SOFT_MATCH,ARABIA,Arabiae,,Arabiae,
OCC000569,,OCC000569,Betthoro,697643,Betthorus,31.236867,35.86807,unknown,Oriens,Dux Arabiae,Praefectus,legionis quartae Martiae,1104,CONTEXT_EXACT,confirmed,SOFT_MATCH,ARABIA,Arabiae,,Arabiae,
OCC000575,,OCC000575,Thainatha,678423,Thainatha,32.269976,36.228985,unknown,Oriens,Dux Arabiae,,Ala prima Valentiana,1111,CONTEXT_EXACT,confirmed,SOFT_MATCH,ARABIA,Arabiae,,Arabiae,
OCC000579,,OCC000579,Ualtha,697762,Valtha,31.554249,35.772658,unknown,Oriens,Dux Arabiae,,Cohors octava voluntaria,1115,CONTEXT_FUZZY,confirmed,SOFT_MATCH,ARABIA,Arabiae,,Arabiae,
OCC000583,,OCC000583,Domana,857111,Domana,40.212239,39.651311,unknown,Oriens,Dux Armeniae,,Equites sagittarii,1140,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,PONTUS POLEMONIACUS,Armeniae,,Armeniae,
OCC000584,,OCC000584,Satala,874684,Satala,40.027787,39.597934,fort,Oriens,Dux Armeniae,Praefectus,legionis quintadecimae Apollinaris,1141,CONTEXT_EXACT,confirmed,SOFT_MATCH,ARMENIA MINOR,Armeniae,,Armeniae,
OCC000585,,OCC000585,Melitena,629040,Melitena,38.34767,38.314627,unknown,Oriens,Dux Armeniae,Praefectus,legionis duodecimae fulminatae,1142,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,CAPPADOCIA,Armeniae,,Armeniae,
OCC000586,,OCC000586,Trapezunta,857359,Trapezunt,41.002662,39.718172,unknown,Oriens,Dux Armeniae,Praefectus,legionis primae Ponticae,1144,CONTEXT_FUZZY,confirmed,HARD_MATCH,PONTUS POLEMONIACUS,Ponto,Ponto,Armeniae,In Ponto
OCC000590,,OCC000590,Chiaca,629008,Chiaca,38.684258,38.39808,unknown,Oriens,Dux Armeniae,,Ala prima Augusta Colonorum,1149,EXACT_NO_CONTEXT,confirmed,SOFT_NEAR_MISMATCH,,Armeniae,,Armeniae,
OCC000591,,OCC000591,Dascusa,628963,Dascusa,38.941935,38.715521,unknown,Oriens,Dux Armeniae,,Ala Auriana,1150,EXACT_NO_CONTEXT,confirmed,SOFT_NEAR_MISMATCH,,Armeniae,,Armeniae,
OCC000594,,OCC000594,Metita,874603,Metita,38.161074,39.14419,unknown,Oriens,Dux Armeniae,,Cohors tertia Ulpia miliaria Petraeorum,1155,EXACT_NO_CONTEXT,confirmed,SOFT_UNVERIFIED,,Armeniae,,Armeniae,
OCC000595,,OCC000595,Analiba,628922,Analiba,39.528217,38.582014,unknown,Oriens,Dux Armeniae,,Cohors quarta Raetorum,1156,CONTEXT_EXACT,confirmed,SOFT_MATCH,ARMENIA MINOR,Armeniae,,Armeniae,
OCC000598,,OCC000598,Chaszanenica,857137,Chaszanenica,40.761648,39.598493,unknown,Oriens,Dux Armeniae,,Ala prima Iovia felix,1159,EXACT_NO_CONTEXT,confirmed,SOFT_MISMATCH,PONTUS POLEMONIACUS,Armeniae,,Armeniae,
OCC000599,,OCC000599,Pithiae,857283,Pithiae,43.162916,40.334472,unknown,Oriens,Dux Armeniae,,Ala prima felix Theodosiana,1160,EXACT_NO_CONTEXT,confirmed,SOFT_UNVERIFIED,,Armeniae,,Armeniae,
OCC000601,,OCC000601,Ysiporto,857291,Ysiporto,40.942435,40.039388,unknown,Oriens,Dux Armeniae,,Cohors Apuleia civium Romanorum,1162,EXACT_NO_CONTEXT,confirmed,SOFT_NEAR_MISMATCH,,Armeniae,,Armeniae,
OCC000604,,OCC000604,Ziganne,857385,Ziganne,42.631325,41.504797,unknown,Oriens,Dux Armeniae,,Cohors secunda Valentiana,1165,EXACT_NO_CONTEXT,confirmed,SOFT_UNVERIFIED,,Armeniae,,Armeniae,
OCC000605,,OCC000605,Mochora,863842,Mochora,42.5,42.5,unknown,Oriens,Dux Armeniae,,Cohors,1166,EXACT_NO_CONTEXT,confirmed,SOFT_UNVERIFIED,,Armeniae,,Armeniae,
OCC000607,,OCC000607,Capidaua,216748,Capidava,44.493688,28.090266,unknown,Oriens,Dux Scythiae,,Cuneus equitum Solensium,1180,CONTEXT_FUZZY,confirmed,SOFT_MATCH,SCYTHIA,Scythiae,,Scythiae,
