occurrenceId,document,chapter,sourceLine,placeName,placeSource,office,unit,declaredProvince,explicitProvince,hardProvince,softProvince,expectedProvince,region,contextText,candidateRank,pleiadesId,pleiadesName,candidate,rule,tier,latitude,longitude,featureType,gisProvince,geojsonId,nearestProvince,nearestGeojsonId,nearestKm,nameSimilarity,contextStatus,contextScore,similarity
OCC000147,Occidentis,Dux Pannoniae,1240,ad Herculem,tail,,Auxilia Herculensia,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,2,471943,Herculis,Herculis,strip_preposition_case,0,41.066667,8.266667,island,,,SARDINIA,34,14.55,1.0,SOFT_NEAR_MISMATCH,0.435,1.000
OCC000147,Occidentis,Dux Pannoniae,1240,ad Herculem,tail,,Auxilia Herculensia,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,3,206880,Ad Herculem,ad Herculem,original,0,43.166746,21.771868,unknown,DACIA MEDITERRANEA,58,,,,1.0,SOFT_MISMATCH,0.378,1.000
OCC000147,Occidentis,Dux Pannoniae,1240,ad Herculem,tail,,Auxilia Herculensia,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,4,255953,Ad Herculem,ad Herculem,original,0,36.351621,-6.163431,unknown,BAETICA,25,,,,1.0,SOFT_MISMATCH,0.214,1.000
OCC000147,Occidentis,Dux Pannoniae,1240,ad Herculem,tail,,Auxilia Herculensia,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,5,256201,Herculis,Herculis,strip_preposition_case,0,37.5,-6.5,unknown,BAETICA,25,,,,1.0,SOFT_MISMATCH,0.214,1.000
OCC000149,Occidentis,Dux Pannoniae,1241,Novas,tail,,Auxilia Novensia,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,1,207310,Novae,Novae,original_case,0,44.620434,21.888533,unknown,MOESIA SUPERIOR,70,,,,1.0,SOFT_MISMATCH,0.317,1.000
OCC000149,Occidentis,Dux Pannoniae,1241,Novas,tail,,Auxilia Novensia,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,2,216899,Novae,Novae,original_case,0,43.60103,25.395644,unknown,MOESIA INFERIOR,74,,,,1.0,SOFT_MISMATCH,0.302,1.000
OCC000149,Occidentis,Dux Pannoniae,1241,Novas,tail,,Auxilia Novensia,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,3,197413,Novae,Novae,original_case,0,43.38889,17.2354538,settlement-modern,DALMATIA,72,,,,1.0,SOFT_MISMATCH,0.264,1.000
OCC000151,Occidentis,Dux Pannoniae,1243,Herculis,castris,,Auxilia Praesidentia,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,1,471943,Herculis,Herculis,original,0,41.066667,8.266667,island,,,SARDINIA,34,14.55,1.0,SOFT_NEAR_MISMATCH,0.435,1.000
OCC000151,Occidentis,Dux Pannoniae,1243,Herculis,castris,,Auxilia Praesidentia,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,2,256201,Herculis,Herculis,original,0,37.5,-6.5,unknown,BAETICA,25,,,,1.0,SOFT_MISMATCH,0.214,1.000
OCC000151,Occidentis,Dux Pannoniae,1243,Herculis,castris,,Auxilia Praesidentia,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,3,456073,Herculis,Herculis,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000151,Occidentis,Dux Pannoniae,1243,Herculis,castris,,Auxilia Praesidentia,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,4,266032,Hercules,Hercules,original_case,0,37.5,-0.5,unknown,,,CARTBAGINIENSIS,48,22.56,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000154,Occidentis,Dux Pannoniae,1245,Bononiae,tail,Praefectus,legionis quintae Ioviae cohortis quintae partis superioris,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,1,206975,Bononia,Bononia,original_case,0,43.993221,22.8759,unknown,,,DACIA RIPENSIS,71,7.18,1.0,SOFT_NEAR_MISMATCH,0.497,1.000
OCC000154,Occidentis,Dux Pannoniae,1245,Bononiae,tail,Praefectus,legionis quintae Ioviae cohortis quintae partis superioris,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,2,393421,Bononia,Bononia,original_case,0,44.49452,11.349271,unknown,AEMILIA ET LIGURIA,77,,,,1.0,SOFT_MISMATCH,0.324,1.000
OCC000154,Occidentis,Dux Pannoniae,1245,Bononiae,tail,Praefectus,legionis quintae Ioviae cohortis quintae partis superioris,Pannoniae secundae ripariensis et Saviae,,,Pannoniae secundae ripariensis et Saviae,Pannoniae secundae ripariensis et Saviae,,Dux Pannoniae / Dux Pannoniae / Sub dispositione viri spectabilis ducis provinciae Pannoniae secundae ripariensis et Saviae,3,109008,Bononia,Bononia,original_case,0,50.725396,1.614694,unknown,BELGICA II,94,,,,1.0,SOFT_MISMATCH,0.202,1.000
OCC000178,Occidentis,Dux provinciae Valeriae,1282,Ad Herculem,tail,,Equites Dalmatae,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,1,206880,Ad Herculem,Ad Herculem,original,0,43.166746,21.771868,unknown,DACIA MEDITERRANEA,58,,,,1.0,SOFT_MISMATCH,0.339,1.000
OCC000178,Occidentis,Dux provinciae Valeriae,1282,Ad Herculem,tail,,Equites Dalmatae,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,2,471877,Ad Herculem,Ad Herculem,original,0,40.781624,8.662883,unknown,SARDINIA,34,,,,1.0,SOFT_MISMATCH,0.250,1.000
OCC000178,Occidentis,Dux provinciae Valeriae,1282,Ad Herculem,tail,,Equites Dalmatae,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,3,471943,Herculis,Herculis,strip_preposition_case,0,41.066667,8.266667,island,,,SARDINIA,34,14.55,1.0,SOFT_NEAR_MISMATCH,0.250,1.000
OCC000178,Occidentis,Dux provinciae Valeriae,1282,Ad Herculem,tail,,Equites Dalmatae,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,4,255953,Ad Herculem,Ad Herculem,original,0,36.351621,-6.163431,unknown,BAETICA,25,,,,1.0,SOFT_MISMATCH,0.205,1.000
OCC000178,Occidentis,Dux provinciae Valeriae,1282,Ad Herculem,tail,,Equites Dalmatae,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,5,256201,Herculis,Herculis,strip_preposition_case,0,37.5,-6.5,unknown,BAETICA,25,,,,1.0,SOFT_MISMATCH,0.205,1.000
OCC000180,Occidentis,Dux provinciae Valeriae,1284,Constantiae,tail,,Equites Dalmatae,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,1,187352,Constantia,Constantia,original_case,0,47.661288,9.172064,unknown,RAETIA,90,,,,1.0,SOFT_MISMATCH,0.402,1.000
OCC000180,Occidentis,Dux provinciae Valeriae,1284,Constantiae,tail,,Equites Dalmatae,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,2,687903,Constantia,Constantia,original_case,0,31.530845,34.433158,unknown,,,PALAESTINA,11,0.42,1.0,SOFT_NEAR_MISMATCH,0.389,1.000
OCC000180,Occidentis,Dux provinciae Valeriae,1284,Constantiae,tail,,Equites Dalmatae,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,3,69494,Constantia,Constantia,original_case,0,49.0487,-1.44444,unknown,LUGDUNENSIS II,91,,,,1.0,SOFT_MISMATCH,0.377,1.000
OCC000180,Occidentis,Dux provinciae Valeriae,1284,Constantiae,tail,,Equites Dalmatae,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,4,668190,Constantia,Constantia,original_case,0,34.909961,35.878069,unknown,PHOENICE,19,,,,1.0,SOFT_MISMATCH,0.286,1.000
OCC000180,Occidentis,Dux provinciae Valeriae,1284,Constantiae,tail,,Equites Dalmatae,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,5,874324,Constantia,Constantia,original_case,0,37.233333,39.766666,unknown,MESOPOTAMIA,45,,,,1.0,SOFT_MISMATCH,0.182,1.000
OCC000192,Occidentis,Dux provinciae Valeriae,1296,Ad Herculem,tail,,Auxilia Herculensia,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,1,206880,Ad Herculem,Ad Herculem,original,0,43.166746,21.771868,unknown,DACIA MEDITERRANEA,58,,,,1.0,SOFT_MISMATCH,0.339,1.000
OCC000192,Occidentis,Dux provinciae Valeriae,1296,Ad Herculem,tail,,Auxilia Herculensia,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,2,471877,Ad Herculem,Ad Herculem,original,0,40.781624,8.662883,unknown,SARDINIA,34,,,,1.0,SOFT_MISMATCH,0.250,1.000
OCC000192,Occidentis,Dux provinciae Valeriae,1296,Ad Herculem,tail,,Auxilia Herculensia,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,3,471943,Herculis,Herculis,strip_preposition_case,0,41.066667,8.266667,island,,,SARDINIA,34,14.55,1.0,SOFT_NEAR_MISMATCH,0.250,1.000
OCC000192,Occidentis,Dux provinciae Valeriae,1296,Ad Herculem,tail,,Auxilia Herculensia,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,4,255953,Ad Herculem,Ad Herculem,original,0,36.351621,-6.163431,unknown,BAETICA,25,,,,1.0,SOFT_MISMATCH,0.205,1.000
OCC000192,Occidentis,Dux provinciae Valeriae,1296,Ad Herculem,tail,,Auxilia Herculensia,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,5,256201,Herculis,Herculis,strip_preposition_case,0,37.5,-6.5,unknown,BAETICA,25,,,,1.0,SOFT_MISMATCH,0.205,1.000
OCC000204,Occidentis,Dux provinciae Valeriae,1309,Vincentiae,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,1,203168,Vincentia,Vincentia,original_case,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000204,Occidentis,Dux provinciae Valeriae,1309,Vincentiae,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,2,211467,Vincentia,Vincentia,original_case,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
OCC000205,Occidentis,Dux provinciae Valeriae,1310,quadriborgio,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,1,109266,Quadriburgium,quadriborgium,original_case,0,51.775902,6.180328,unknown,GERMANIA II,95,,,,0.9230769230769231,SOFT_MISMATCH,0.188,0.923
OCC000205,Occidentis,Dux provinciae Valeriae,1310,quadriborgio,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,2,203151,Quadriburgium,quadriborgium,original_case,0,,,unknown,,,,,,0.9230769230769231,SOFT_UNVERIFIED,0.000,0.923
OCC000205,Occidentis,Dux provinciae Valeriae,1310,quadriborgio,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,3,211453,Quadriburgium,quadriborgium,original_case,0,,,unknown,,,,,,0.9230769230769231,SOFT_UNVERIFIED,0.000,0.923
OCC000206,Occidentis,Dux provinciae Valeriae,1311,Iovia,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,1,197327,Iovia,Iovia,original,0,46.427019,18.083331,unknown,PANNONIA SUPERIOR,86,,,,1.0,SOFT_MISMATCH,0.312,1.000
OCC000206,Occidentis,Dux provinciae Valeriae,1311,Iovia,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,2,197191,Iovia,Iovia,original,0,45.854409,17.51076,unknown,SAVIA,79,,,,1.0,SOFT_MISMATCH,0.277,1.000
OCC000206,Occidentis,Dux provinciae Valeriae,1311,Iovia,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,3,197326,Iovia,Iovia,original,0,46.253769,16.61509,unknown,SAVIA,79,,,,1.0,SOFT_MISMATCH,0.277,1.000
OCC000206,Occidentis,Dux provinciae Valeriae,1311,Iovia,tail,Tribunus,cohortis,Valeriae ripensis,,,Valeriae ripensis,Valeriae ripensis,,Dux provinciae Valeriae / Dux provinciae Valeriae / Sub dispositione viri spectabilis ducis provinciae Valeriae ripensis,4,642530,Iovia,Iovia,original,0,,,unknown,,,,,,1.0,SOFT_UNVERIFIED,0.000,1.000
